Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
09-05-2016 07:00:00,0,1334,,221,37,6123,,286,1552
09-05-2016 08:00:00,7,3091,,502,90,7478,,685,2912
09-05-2016 09:00:00,24,1903,,660,364,6481,39,481,2665
09-05-2016 10:00:00,15,2019,,773,381,5718,74,465,2205
09-05-2016 11:00:00,8,1196,,948,479,6964,107,486,2484
09-05-2016 12:00:00,64,3787,,1276,574,6435,255,711,3020
09-05-2016 13:00:00,117,4840,,1525,818,6949,760,888,3223
09-05-2016 14:00:00,187,3673,,1385,652,6871,1375,712,3499
09-05-2016 15:00:00,99,3557,,1284,540,6555,1286,668,3189
09-05-2016 16:00:00,0,3825,,1383,519,7118,1302,941,3033
09-05-2016 17:00:00,0,4482,,1497,561,7033,1218,1149,3737
09-05-2016 18:00:00,0,3838,,1205,637,6687,1643,894,3227
09-05-2016 19:00:00,0,2264,,814,411,6098,1577,507,2597
09-05-2016 20:00:00,0,1466,,578,276,5691,1086,464,2037
09-05-2016 21:00:00,14,1254,,426,180,5475,1195,354,1838
09-05-2016 22:00:00,0,892,,298,112,5257,1350,251,1325
09-05-2016 23:00:00,11,632,,197,73,4183,1577,200,922
10-05-2016 00:00:00,484,424,,98,40,1594,1393,95,502
10-05-2016 01:00:00,377,266,,21,22,1335,937,26,735
10-05-2016 02:00:00,276,287,,23,14,1125,768,22,162
10-05-2016 03:00:00,9,172,,55,8,610,552,15,110
10-05-2016 04:00:00,11,80,,11,8,179,306,8,95
10-05-2016 05:00:00,11,143,,11,21,706,56,25,311
10-05-2016 06:00:00,66,568,,60,55,3024,27,99,1163
10-05-2016 07:00:00,129,1292,,181,100,5946,5,310,1747
10-05-2016 08:00:00,324,2612,,446,249,7772,14,655,3437
10-05-2016 09:00:00,268,1972,,579,309,6545,4,682,3115
10-05-2016 10:00:00,322,1626,,688,309,5839,3,311,2522
10-05-2016 11:00:00,302,2493,,806,407,5224,12,549,2606
10-05-2016 12:00:00,587,3844,,1070,690,5712,27,674,3530
10-05-2016 13:00:00,599,5048,,1470,638,4996,103,906,3493
10-05-2016 14:00:00,531,3800,,1307,776,4473,755,781,2958
10-05-2016 15:00:00,410,3840,,1339,650,5305,1100,822,3178
10-05-2016 16:00:00,353,4394,,1463,564,5722,965,1046,3199
10-05-2016 17:00:00,524,5153,,1724,608,6426,1087,1315,4129
10-05-2016 18:00:00,596,4257,,1387,431,6252,1526,1147,3690
10-05-2016 19:00:00,313,1948,,813,178,4827,1695,585,3611
10-05-2016 20:00:00,221,922,,443,73,3613,1615,313,3559
10-05-2016 21:00:00,170,740,,244,57,3038,1563,290,2639
10-05-2016 22:00:00,148,691,,203,50,2672,1371,224,2305
10-05-2016 23:00:00,99,561,,211,32,2369,1303,194,1844
11-05-2016 00:00:00,57,326,,57,27,1363,1026,96,734
11-05-2016 01:00:00,16,240,,16,14,876,731,35,518
11-05-2016 02:00:00,20,168,,23,15,968,412,27,423
11-05-2016 03:00:00,35,207,,9,4,613,197,26,131
11-05-2016 04:00:00,12,80,,11,11,438,230,12,359
11-05-2016 05:00:00,9,144,,13,18,898,172,22,131
11-05-2016 06:00:00,64,572,,60,63,2368,58,136,601
11-05-2016 07:00:00,147,1306,,171,137,5329,42,317,1803
11-05-2016 08:00:00,341,2889,,547,307,7261,43,644,3457
11-05-2016 09:00:00,224,2261,,611,345,6397,18,568,3115
11-05-2016 10:00:00,10,2202,,657,461,5333,23,468,2688
11-05-2016 11:00:00,133,2828,,904,567,5002,51,470,2715
11-05-2016 12:00:00,525,4073,,1251,754,5089,204,860,3178
11-05-2016 13:00:00,591,5122,,1428,883,5631,657,874,3405
11-05-2016 14:00:00,450,3469,,1211,603,5224,1239,740,3262
11-05-2016 15:00:00,430,3684,,1244,674,5343,1177,709,3565
11-05-2016 16:00:00,496,4041,,1495,762,5303,1169,948,3938
11-05-2016 17:00:00,128,4825,,1650,783,5763,1303,1302,4236
11-05-2016 18:00:00,80,4316,,1450,733,6318,1532,1068,3420
11-05-2016 19:00:00,457,2509,,959,412,5886,1613,610,3058
11-05-2016 20:00:00,259,1496,,680,281,4616,1199,481,2295
11-05-2016 21:00:00,1,1279,,374,170,6033,1391,476,2286
11-05-2016 22:00:00,220,1124,,346,121,3479,1655,306,1569
11-05-2016 23:00:00,146,919,,284,56,3269,1798,187,1261
12-05-2016 00:00:00,57,575,,162,49,1870,1469,104,790
12-05-2016 01:00:00,31,333,,63,17,1511,1048,37,349
12-05-2016 02:00:00,28,244,,25,8,976,868,31,645
12-05-2016 03:00:00,27,343,,16,9,820,695,37,181
12-05-2016 04:00:00,17,195,,7,6,534,594,22,172
12-05-2016 05:00:00,14,164,,19,24,1145,380,30,130
12-05-2016 06:00:00,92,563,,55,57,1738,163,95,561
12-05-2016 07:00:00,149,1317,,186,100,5035,64,278,1978
12-05-2016 08:00:00,433,2733,,539,278,6356,45,621,3481
12-05-2016 09:00:00,233,2079,,622,349,6169,1277,568,2831
12-05-2016 10:00:00,4,1883,,742,476,4751,1368,601,2201
12-05-2016 11:00:00,0,2567,,928,650,4986,1490,539,2819
12-05-2016 12:00:00,260,4250,,1256,891,5777,1909,791,3353
12-05-2016 13:00:00,739,5555,,1625,1131,5407,2152,890,3910
12-05-2016 14:00:00,329,4660,,1538,918,5429,1729,785,3413
12-05-2016 15:00:00,15,4889,,1480,805,5290,1692,855,3301
12-05-2016 16:00:00,15,5011,,1589,856,5894,1931,1114,2781
12-05-2016 17:00:00,1,5574,,1848,1096,6895,1830,1466,3519
12-05-2016 18:00:00,179,5729,,1622,989,5817,1467,1049,3828
12-05-2016 19:00:00,482,4281,,1233,586,5360,1130,820,3077
12-05-2016 20:00:00,325,3013,,1051,288,5509,878,652,2060
12-05-2016 21:00:00,294,1843,,644,164,4904,693,641,2381
12-05-2016 22:00:00,202,1337,,411,100,4286,527,520,1862
12-05-2016 23:00:00,147,1202,,490,71,3567,371,358,1438
13-05-2016 00:00:00,71,641,,325,32,1924,176,165,656
13-05-2016 01:00:00,39,531,,160,19,1633,69,95,319
13-05-2016 02:00:00,30,430,,327,10,1595,83,73,420
13-05-2016 03:00:00,24,473,,415,27,803,0,63,285
13-05-2016 04:00:00,15,266,,23,12,502,,38,135
13-05-2016 05:00:00,12,129,,25,23,745,,17,115
13-05-2016 06:00:00,73,354,,75,90,2207,,43,630
13-05-2016 07:00:00,117,1103,,179,172,3946,,0,1497
13-05-2016 08:00:00,301,2399,,451,363,3077,,331,2924
13-05-2016 09:00:00,357,2087,,658,415,5897,113,478,2265
13-05-2016 10:00:00,281,2486,,908,527,5357,33,519,2245
13-05-2016 11:00:00,29,3362,,1036,727,5661,47,589,2866
13-05-2016 12:00:00,0,4395,,1457,909,6143,251,827,3206
13-05-2016 13:00:00,1,5833,,1743,1168,7188,664,1007,3839
13-05-2016 14:00:00,2,5019,,1703,920,6618,1029,912,3033
13-05-2016 15:00:00,0,4900,,1736,838,6922,1244,1014,3732
13-05-2016 16:00:00,0,5200,,1683,989,7068,1203,1191,3820
13-05-2016 17:00:00,0,5366,,1815,1132,7143,1420,1453,3013
13-05-2016 18:00:00,1,4947,,1545,994,7318,1933,1126,3755
13-05-2016 19:00:00,309,3598,,1240,664,6659,2156,872,3288
13-05-2016 20:00:00,409,2282,,1006,280,6299,1782,659,2826
13-05-2016 21:00:00,322,1576,,732,85,5476,2006,684,2394
13-05-2016 22:00:00,233,1383,,757,1,5310,2275,547,2266
13-05-2016 23:00:00,261,1347,,859,0,4417,1716,524,1919
14-05-2016 00:00:00,127,1123,,694,0,2873,1521,311,1490
14-05-2016 01:00:00,92,996,,415,0,3031,1277,265,1461
14-05-2016 02:00:00,72,804,,446,11,2319,1043,162,911
14-05-2016 03:00:00,79,1138,,1192,38,1887,148,169,961
14-05-2016 04:00:00,32,617,,72,25,1557,67,69,311
14-05-2016 05:00:00,18,184,,33,11,834,59,39,131
14-05-2016 06:00:00,34,296,,73,54,1008,146,65,399
14-05-2016 07:00:00,58,489,,92,65,2170,235,100,565
14-05-2016 08:00:00,81,730,,189,111,3032,492,187,1432
14-05-2016 09:00:00,211,1192,,538,279,4800,695,331,1442
14-05-2016 10:00:00,330,2245,,1048,564,5040,962,346,2418
14-05-2016 11:00:00,422,3661,,1312,806,5707,1338,501,2718
14-05-2016 12:00:00,513,4980,,1765,1090,6475,1672,606,3043
14-05-2016 13:00:00,638,5766,,1880,1166,6754,1875,1068,3704
14-05-2016 14:00:00,749,5804,,2068,1173,7256,1757,1032,3628
14-05-2016 15:00:00,705,5652,,2220,1202,6800,1937,1126,3614
14-05-2016 16:00:00,639,5807,,2247,1171,7135,2350,1460,3970
14-05-2016 17:00:00,593,5394,,2048,1222,6882,1841,1260,3976
14-05-2016 18:00:00,531,4579,,1580,927,6944,1534,929,3721
14-05-2016 19:00:00,437,3503,,1257,535,6982,1309,905,3212
14-05-2016 20:00:00,353,2352,,958,203,6481,945,599,2246
14-05-2016 21:00:00,262,1663,,679,111,6050,625,427,2324
14-05-2016 22:00:00,174,1550,,582,128,6228,530,356,1866
14-05-2016 23:00:00,190,1373,,684,98,4943,464,381,2174
15-05-2016 00:00:00,116,1031,,552,34,4527,332,301,1770
15-05-2016 01:00:00,102,811,,404,30,3434,190,258,1368
15-05-2016 02:00:00,67,736,,294,43,3146,159,203,1086
15-05-2016 03:00:00,71,1010,,295,29,3442,166,232,1283
15-05-2016 04:00:00,26,765,,44,14,1954,49,107,651
15-05-2016 05:00:00,13,257,,18,12,842,36,64,213
15-05-2016 06:00:00,27,218,,28,28,687,84,45,272
15-05-2016 07:00:00,31,273,,80,57,1843,152,53,328
15-05-2016 08:00:00,59,446,,69,53,2035,247,83,488
15-05-2016 09:00:00,100,842,,194,112,3528,500,190,1152
15-05-2016 10:00:00,172,1718,,361,414,3980,733,233,1698
15-05-2016 11:00:00,267,2544,,712,689,4644,902,342,2219
15-05-2016 12:00:00,441,3631,,1066,809,5311,1105,386,2585
15-05-2016 13:00:00,585,4410,,1322,809,6276,1422,602,3156
15-05-2016 14:00:00,643,4987,,1551,809,6233,1250,585,2971
15-05-2016 15:00:00,610,5399,,1599,780,6862,1440,824,3155
15-05-2016 16:00:00,506,5074,,1435,849,6209,1506,873,3086
15-05-2016 17:00:00,420,4567,,1433,863,6016,1340,845,2966
15-05-2016 18:00:00,427,3633,,1181,761,6333,1221,605,3077
15-05-2016 19:00:00,338,2485,,751,399,5821,986,486,2366
15-05-2016 20:00:00,283,1628,,679,171,5045,668,337,2039
15-05-2016 21:00:00,485,1183,,515,94,4358,486,262,1577
15-05-2016 22:00:00,169,893,,282,61,4564,412,238,1413
15-05-2016 23:00:00,105,696,,321,48,2479,246,226,1415
16-05-2016 00:00:00,70,431,,128,48,1412,103,85,545
16-05-2016 01:00:00,38,297,,65,17,848,40,37,268
16-05-2016 02:00:00,22,226,,16,9,696,18,15,139
16-05-2016 03:00:00,23,247,,13,9,548,33,21,208
16-05-2016 04:00:00,20,145,,20,12,381,28,21,99
16-05-2016 05:00:00,21,155,,22,28,899,71,21,127
16-05-2016 06:00:00,58,596,,70,55,2372,277,129,676
16-05-2016 07:00:00,180,1311,,195,142,5561,727,287,1454
16-05-2016 08:00:00,276,3132,,534,308,7789,1310,616,3179
16-05-2016 09:00:00,268,2430,,574,379,5412,1242,662,2727
16-05-2016 10:00:00,305,2410,,717,471,5731,1337,541,2173
16-05-2016 11:00:00,315,3350,,1018,688,6727,1436,543,2400
16-05-2016 12:00:00,385,4388,,1302,901,6997,1949,895,3238
16-05-2016 13:00:00,92,5527,,1547,1204,7541,2143,980,3466
16-05-2016 14:00:00,576,4727,,1513,974,7004,1663,874,3156
16-05-2016 15:00:00,476,4627,,1431,785,6585,1868,987,2994
16-05-2016 16:00:00,601,4619,,1533,809,7084,2063,1228,3583
16-05-2016 17:00:00,504,5145,,1554,980,7616,1816,1450,3906
16-05-2016 18:00:00,532,4332,,1306,851,7296,1395,1081,3465
16-05-2016 19:00:00,384,2764,,923,330,6488,1046,630,2356
16-05-2016 20:00:00,300,1745,,589,166,6104,724,557,2374
16-05-2016 21:00:00,259,1273,,439,100,5028,504,451,1845
16-05-2016 22:00:00,267,1041,,334,81,4179,373,239,1517
16-05-2016 23:00:00,153,868,,214,48,3009,250,171,1090
17-05-2016 00:00:00,78,595,,60,31,1868,89,80,528
17-05-2016 01:00:00,38,456,,25,9,1353,33,14,242
17-05-2016 02:00:00,16,607,,21,7,1153,28,35,204
17-05-2016 03:00:00,13,473,,29,8,618,31,22,208
17-05-2016 04:00:00,9,128,,3,22,384,27,11,102
17-05-2016 05:00:00,16,156,,18,20,633,67,27,131
17-05-2016 06:00:00,66,606,,64,82,2181,303,115,690
17-05-2016 07:00:00,126,1627,,215,143,5655,807,300,1976
17-05-2016 08:00:00,334,3461,,561,373,7157,1388,624,3324
17-05-2016 09:00:00,270,2410,,563,428,6678,1354,636,2256
17-05-2016 10:00:00,252,2043,,795,458,5274,1331,542,2250
17-05-2016 11:00:00,418,3150,,993,588,5791,1442,573,2377
17-05-2016 12:00:00,610,4377,,1290,777,6466,1810,806,3018
17-05-2016 13:00:00,584,5528,,1519,847,6928,1859,935,3601
17-05-2016 14:00:00,493,3975,,1287,651,6872,1463,706,2916
17-05-2016 15:00:00,469,4057,,1346,572,6173,1430,882,3314
17-05-2016 16:00:00,608,4206,,1446,575,7383,1513,970,3498
17-05-2016 17:00:00,623,5075,,1508,608,7974,1674,1274,4478
17-05-2016 18:00:00,624,4118,,1271,458,7345,1377,1015,3390
17-05-2016 19:00:00,371,2525,,978,239,6031,1000,690,2340
17-05-2016 20:00:00,274,1650,,662,150,5259,800,479,2077
17-05-2016 21:00:00,237,1281,,323,115,4868,548,404,1861
17-05-2016 22:00:00,151,938,,204,140,4401,504,284,1908
17-05-2016 23:00:00,115,800,,435,52,2972,311,179,1374
18-05-2016 00:00:00,46,483,,335,18,1874,116,122,442
18-05-2016 01:00:00,21,359,,144,20,917,52,27,341
18-05-2016 02:00:00,22,377,,151,8,550,47,23,223
18-05-2016 03:00:00,7,499,,14,10,559,36,27,160
18-05-2016 04:00:00,10,133,,8,18,360,39,15,147
18-05-2016 05:00:00,16,167,,16,23,542,69,25,198
18-05-2016 06:00:00,62,620,,83,68,2184,319,197,929
18-05-2016 07:00:00,137,1490,,183,145,5196,750,285,1745
18-05-2016 08:00:00,311,2884,,567,353,6975,1358,666,3901
18-05-2016 09:00:00,317,2423,,598,401,6539,1252,641,2591
18-05-2016 10:00:00,325,2306,,743,492,5630,1350,539,2267
18-05-2016 11:00:00,373,2906,,980,599,5860,1444,576,3004
18-05-2016 12:00:00,602,4005,,1250,613,6018,1479,854,3527
18-05-2016 13:00:00,721,5186,,1608,925,7041,1776,983,3806
18-05-2016 14:00:00,547,4021,,1347,780,6440,1574,803,3437
18-05-2016 15:00:00,393,3931,,1484,643,6446,1332,725,2711
18-05-2016 16:00:00,360,4412,,1589,621,6557,1543,1088,3168
18-05-2016 17:00:00,601,5286,,1654,529,7402,1538,1363,3751
18-05-2016 18:00:00,583,4623,,193,339,7268,1430,1219,3780
18-05-2016 19:00:00,411,2267,,828,191,6051,1035,648,3113
18-05-2016 20:00:00,319,1487,,650,120,4567,790,493,2397
18-05-2016 21:00:00,194,1235,,587,108,4844,630,560,2001
18-05-2016 22:00:00,204,1258,,509,84,4737,647,370,1670
18-05-2016 23:00:00,131,1006,,219,93,3184,361,218,1229
19-05-2016 00:00:00,59,647,,102,34,1456,146,150,595
19-05-2016 01:00:00,24,371,,218,18,803,84,54,336
19-05-2016 02:00:00,24,511,,149,10,1047,57,49,231
19-05-2016 03:00:00,8,596,,36,9,955,48,48,294
19-05-2016 04:00:00,17,206,,14,10,537,42,25,210
19-05-2016 05:00:00,23,158,,30,27,710,111,22,192
19-05-2016 06:00:00,99,588,,91,78,3151,348,105,804
19-05-2016 07:00:00,135,1574,,202,131,5799,827,308,1952
19-05-2016 08:00:00,288,3256,,558,232,7886,1196,597,4181
19-05-2016 09:00:00,244,2322,,520,250,5233,972,569,3315
19-05-2016 10:00:00,244,1822,,624,271,4895,866,337,3310
19-05-2016 11:00:00,369,2540,,827,545,6212,1313,552,2855
19-05-2016 12:00:00,441,3799,,1451,752,6895,1570,767,3272
19-05-2016 13:00:00,477,5087,,1818,958,7068,1942,834,3596
19-05-2016 14:00:00,501,3758,,1688,763,6491,1545,799,3427
19-05-2016 15:00:00,506,4387,,1664,710,6337,1412,710,2912
19-05-2016 16:00:00,554,3928,,1874,623,7033,1316,1006,3215
19-05-2016 17:00:00,639,5346,,1998,848,7242,1344,1395,3934
19-05-2016 18:00:00,552,5118,,1798,775,7580,1472,1273,3845
19-05-2016 19:00:00,518,3755,,1445,468,7186,0,782,2918
19-05-2016 20:00:00,402,2534,,1265,215,6870,0,577,2677
19-05-2016 21:00:00,289,1457,,664,142,6275,179,498,2758
19-05-2016 22:00:00,293,1187,,493,104,5165,657,343,2045
19-05-2016 23:00:00,146,1120,,401,53,4276,428,372,1270
20-05-2016 00:00:00,89,828,,190,35,2321,233,194,675
20-05-2016 01:00:00,49,633,,72,22,1975,105,64,457
20-05-2016 02:00:00,46,758,,45,10,1915,71,77,342
20-05-2016 03:00:00,36,1069,,69,12,796,70,102,371
20-05-2016 04:00:00,14,400,,55,23,662,53,33,180
20-05-2016 05:00:00,22,144,,15,25,749,62,13,164
20-05-2016 06:00:00,70,446,,92,77,3559,354,115,878
20-05-2016 07:00:00,125,997,,186,155,7160,738,250,1974
20-05-2016 08:00:00,262,2261,,511,361,7522,1356,493,3748
20-05-2016 09:00:00,282,2190,,654,424,6946,1213,565,3238
20-05-2016 10:00:00,307,2461,,880,523,6874,1265,552,2927
20-05-2016 11:00:00,380,3141,,1200,623,6118,1403,678,2970
20-05-2016 12:00:00,607,4236,,1560,731,7012,1578,763,3997
20-05-2016 13:00:00,604,5184,,1873,922,7841,1731,967,4065
20-05-2016 14:00:00,544,4252,,1767,804,7210,1628,794,3327
20-05-2016 15:00:00,492,4190,,1840,704,6928,1494,792,2776
20-05-2016 16:00:00,588,4384,,1728,720,7932,1628,859,2756
20-05-2016 17:00:00,660,4957,,1866,895,8050,1741,685,4430
20-05-2016 18:00:00,507,3955,,1627,743,8095,1410,798,4302
20-05-2016 19:00:00,481,2620,,1079,509,7191,1163,754,2848
20-05-2016 20:00:00,372,1805,,695,313,6710,1027,573,2738
20-05-2016 21:00:00,309,1451,,600,196,5568,848,623,1820
20-05-2016 22:00:00,217,1421,,803,168,5621,895,523,2213
20-05-2016 23:00:00,212,1435,,658,122,4893,668,456,2147
21-05-2016 00:00:00,132,1094,,850,80,3210,481,370,1512
21-05-2016 01:00:00,143,982,,871,52,3384,336,220,1330
21-05-2016 02:00:00,76,1084,,665,32,3136,299,168,989
21-05-2016 03:00:00,44,1339,,1283,42,2855,219,125,1140
21-05-2016 04:00:00,40,854,,101,25,1943,83,63,454
21-05-2016 05:00:00,27,264,,41,32,1616,82,23,239
21-05-2016 06:00:00,71,373,,56,59,1408,171,56,424
21-05-2016 07:00:00,54,472,,140,83,2499,343,77,556
21-05-2016 08:00:00,84,857,,250,121,3338,568,162,1205
21-05-2016 09:00:00,225,1563,,513,250,4329,793,385,1639
21-05-2016 10:00:00,272,2541,,848,440,4933,1001,412,1889
21-05-2016 11:00:00,407,3764,,1347,733,5900,1281,541,2545
21-05-2016 12:00:00,553,4627,,1602,942,5858,1398,606,2795
21-05-2016 13:00:00,650,5299,,1110,1037,6048,1556,767,3654
21-05-2016 14:00:00,552,5368,,1500,785,5420,1139,653,3752
21-05-2016 15:00:00,244,5653,,2102,988,6028,1320,801,3097
21-05-2016 16:00:00,541,5227,,2074,759,5881,1330,888,3979
21-05-2016 17:00:00,521,4876,,2299,631,6190,1346,932,3811
21-05-2016 18:00:00,477,3457,,1532,423,5795,991,802,3837
21-05-2016 19:00:00,335,1623,,934,166,4742,671,481,3220
21-05-2016 20:00:00,316,1258,,656,151,4355,750,398,3172
21-05-2016 21:00:00,186,1238,,529,131,4178,646,409,2764
21-05-2016 22:00:00,198,1204,,614,121,4296,721,491,2160
21-05-2016 23:00:00,197,1219,,682,76,3581,549,367,2215
22-05-2016 00:00:00,108,1041,,564,61,2855,307,346,1701
22-05-2016 01:00:00,150,1064,,669,34,2629,261,362,1262
22-05-2016 02:00:00,221,1011,,458,25,2449,256,245,1412
22-05-2016 03:00:00,114,1351,,467,46,3037,289,350,2232
22-05-2016 04:00:00,58,1219,,105,34,1705,214,180,1669
22-05-2016 05:00:00,48,377,,35,13,822,75,83,465
22-05-2016 06:00:00,29,237,,25,41,971,126,55,277
22-05-2016 07:00:00,101,258,,35,45,753,177,60,362
22-05-2016 08:00:00,66,464,,102,64,2048,302,56,803
22-05-2016 09:00:00,229,890,,276,126,3264,521,221,1308
22-05-2016 10:00:00,221,1684,,541,348,3765,767,314,1760
22-05-2016 11:00:00,332,2599,,830,551,4625,908,418,1844
22-05-2016 12:00:00,434,3643,,1227,662,4784,1123,404,2658
22-05-2016 13:00:00,579,4333,,1661,801,5897,1199,556,3065
22-05-2016 14:00:00,513,4380,,1888,791,5987,1094,511,3324
22-05-2016 15:00:00,616,4834,,2063,834,6184,1130,638,3166
22-05-2016 16:00:00,530,5137,,1932,650,6577,975,631,3471
22-05-2016 17:00:00,528,4187,,1744,584,6268,1049,629,3067
22-05-2016 18:00:00,352,2477,,1018,308,5421,641,416,3661
22-05-2016 19:00:00,345,1742,,878,271,6383,803,478,2829
22-05-2016 20:00:00,270,1283,,572,170,5391,749,350,2549
22-05-2016 21:00:00,216,987,,367,104,4216,504,240,1864
22-05-2016 22:00:00,198,874,,360,98,4847,474,229,1487
22-05-2016 23:00:00,137,887,,166,55,4284,402,201,1293
23-05-2016 00:00:00,47,463,,100,33,2159,170,71,507
23-05-2016 01:00:00,18,330,,36,18,1700,99,33,397
23-05-2016 02:00:00,20,229,,15,12,781,41,22,141
23-05-2016 03:00:00,11,260,,16,11,585,32,48,248
23-05-2016 04:00:00,9,139,,13,11,366,37,15,523
23-05-2016 05:00:00,16,155,,18,21,747,58,20,174
23-05-2016 06:00:00,70,516,,101,79,3122,312,87,722
23-05-2016 07:00:00,133,1646,,237,190,5856,713,255,1717
23-05-2016 08:00:00,325,2485,,625,405,7085,1393,585,2902
23-05-2016 09:00:00,373,1792,,705,470,6264,1274,516,2126
23-05-2016 10:00:00,363,1914,,784,548,5986,1337,501,2246
23-05-2016 11:00:00,353,3044,,1077,695,6179,1451,478,2141
23-05-2016 12:00:00,633,4084,,1558,877,6960,1615,720,3170
23-05-2016 13:00:00,674,5309,,1781,1028,6936,1878,833,3855
23-05-2016 14:00:00,552,4312,,1587,834,6221,1608,706,3424
23-05-2016 15:00:00,480,4341,,1600,880,6758,1516,775,3986
23-05-2016 16:00:00,633,4194,,1697,789,6463,1706,946,3963
23-05-2016 17:00:00,618,5085,,1870,745,7299,1963,1345,3701
23-05-2016 18:00:00,521,4211,,1617,600,6870,1668,991,3303
23-05-2016 19:00:00,397,2148,,992,256,6399,1117,609,2816
23-05-2016 20:00:00,320,1307,,678,190,4812,881,449,2115
23-05-2016 21:00:00,295,1091,,597,164,4341,701,365,1718
23-05-2016 22:00:00,190,1017,,388,95,4154,567,307,1628
23-05-2016 23:00:00,86,985,,211,69,3245,412,229,1094
24-05-2016 00:00:00,41,654,,128,39,1927,194,134,581
24-05-2016 01:00:00,26,499,,43,18,1066,71,50,294
24-05-2016 02:00:00,13,775,,16,10,654,80,53,224
24-05-2016 03:00:00,9,762,,40,12,1300,64,22,317
24-05-2016 04:00:00,8,237,,9,16,1231,34,16,375
24-05-2016 05:00:00,18,122,,16,36,692,71,18,125
24-05-2016 06:00:00,50,495,,93,96,2443,323,92,1027
24-05-2016 07:00:00,138,1510,,232,179,5533,779,250,2333
24-05-2016 08:00:00,350,3286,,616,371,7102,1388,574,3359
24-05-2016 09:00:00,307,2473,,707,482,6442,1257,510,2270
24-05-2016 10:00:00,360,2517,,882,598,5508,1379,442,2063
24-05-2016 11:00:00,355,3103,,1135,724,5584,1483,583,3022
24-05-2016 12:00:00,653,4392,,1478,991,6719,1953,807,3331
24-05-2016 13:00:00,710,5556,,975,1190,7090,2189,895,3610
24-05-2016 14:00:00,280,4747,,1709,776,6806,1671,771,3467
24-05-2016 15:00:00,548,4735,,1789,835,6532,1662,810,3012
24-05-2016 16:00:00,692,4392,,1697,973,6851,1809,997,3675
24-05-2016 17:00:00,656,5225,,1584,1028,7065,1853,1384,4076
24-05-2016 18:00:00,548,4809,,0,899,7101,1517,1044,4131
24-05-2016 19:00:00,466,3099,,275,338,6655,862,740,3454
24-05-2016 20:00:00,354,1892,,664,167,5685,720,478,2307
24-05-2016 21:00:00,239,1348,,420,111,5021,464,482,1839
24-05-2016 22:00:00,150,1045,,247,90,3510,448,248,1484
24-05-2016 23:00:00,131,845,,275,61,3100,290,232,1916
25-05-2016 00:00:00,66,636,,126,32,1339,152,117,542
25-05-2016 01:00:00,24,439,,19,13,927,43,174,377
25-05-2016 02:00:00,26,352,,15,11,1377,34,14,209
25-05-2016 03:00:00,40,448,,5,13,419,17,16,405
25-05-2016 04:00:00,9,184,,7,15,519,24,13,150
25-05-2016 05:00:00,17,147,,26,23,720,61,23,223
25-05-2016 06:00:00,62,546,,83,79,2916,227,108,733
25-05-2016 07:00:00,114,1495,,275,164,5713,615,296,1619
25-05-2016 08:00:00,304,2833,,622,365,7470,1112,634,3678
25-05-2016 09:00:00,303,1898,,812,412,7221,1103,576,2876
25-05-2016 10:00:00,296,1785,,815,415,6715,1048,484,2910
25-05-2016 11:00:00,368,2836,,1014,551,5872,1206,537,2686
25-05-2016 12:00:00,490,4005,,1367,711,6939,1487,740,2992
25-05-2016 13:00:00,642,5387,,1759,937,7095,1611,974,3660
25-05-2016 14:00:00,481,4261,,1804,665,6712,1194,785,3313
25-05-2016 15:00:00,453,4177,,1800,578,6752,1020,763,3212
25-05-2016 16:00:00,519,4368,,1844,641,6870,1120,917,3755
25-05-2016 17:00:00,612,5244,,1944,644,7407,1231,1288,3856
25-05-2016 18:00:00,524,4405,,1585,594,7520,1014,1005,3896
25-05-2016 19:00:00,402,2580,,1194,337,6309,786,689,3266
25-05-2016 20:00:00,353,1686,,823,208,5482,669,525,2107
25-05-2016 21:00:00,257,1253,,453,152,5394,510,386,1674
25-05-2016 22:00:00,188,1030,,408,120,3791,548,320,1866
25-05-2016 23:00:00,138,869,,294,69,3323,323,206,1347
26-05-2016 00:00:00,70,602,,139,42,1933,145,128,552
26-05-2016 01:00:00,24,415,,50,22,1714,96,65,308
26-05-2016 02:00:00,15,474,,22,12,1221,30,32,273
26-05-2016 03:00:00,15,575,,36,24,661,52,37,349
26-05-2016 04:00:00,32,237,,21,25,637,45,17,138
26-05-2016 05:00:00,18,150,,27,43,519,76,24,119
26-05-2016 06:00:00,324,540,,96,84,2238,271,103,679
26-05-2016 07:00:00,120,1588,,240,157,5465,692,279,1474
26-05-2016 08:00:00,251,3188,,614,308,7964,1236,560,2831
26-05-2016 09:00:00,234,2075,,620,355,7113,1164,598,2437
26-05-2016 10:00:00,299,1921,,723,355,6252,1153,435,2240
26-05-2016 11:00:00,338,3012,,1006,576,5823,1140,548,2457
26-05-2016 12:00:00,549,4169,,1363,763,6585,1514,2,2718
26-05-2016 13:00:00,601,5346,,1745,976,6900,1679,1,3314
26-05-2016 14:00:00,466,4254,,1465,829,6210,1547,0,3094
26-05-2016 15:00:00,421,4062,,1693,785,5359,1526,1,3404
26-05-2016 16:00:00,531,4370,,1717,800,6542,1573,4,3586
