Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
15/04/2018 23:00,129,97,236,219,53,698,,204,0
16/04/2018 00:00,51,126,93,93,20,366,,119,0
16/04/2018 01:00,23,61,56,40,9,164,,49,0
16/04/2018 02:00,12,53,27,37,4,143,,16,0
16/04/2018 03:00,20,67,18,9,1,103,,12,0
16/04/2018 04:00,11,65,66,9,8,117,,19,0
16/04/2018 05:00,26,57,133,14,12,104,,35,0
16/04/2018 06:00,45,190,328,57,32,363,,134,0
16/04/2018 07:00,119,520,772,186,89,748,,486,21
16/04/2018 08:00,357,1361,1971,506,199,1812,,1120,21
16/04/2018 09:00,307,1143,2456,663,278,1844,,1199,12
16/04/2018 10:00,385,1113,3094,748,329,1518,,1633,13
16/04/2018 11:00,375,997,3817,977,324,1733,,1385,3
16/04/2018 12:00,598,1207,4785,1207,497,2215,,1334,2
16/04/2018 13:00,700,1376,5346,1325,694,2756,,2204,8
16/04/2018 14:00,442,968,4533,1333,426,2448,,1232,13
16/04/2018 15:00,426,926,4103,1300,371,460,,839,3
16/04/2018 16:00,605,1031,4372,1457,324,324,,972,9
16/04/2018 17:00,678,1165,4618,1546,460,2446,,1179,0
16/04/2018 18:00,538,774,3467,1185,391,2213,,942,0
16/04/2018 19:00,374,438,1880,866,123,1620,,589,0
16/04/2018 20:00,257,252,980,463,84,995,,606,0
16/04/2018 21:00,228,234,548,379,37,783,,515,0
16/04/2018 22:00,142,246,280,260,25,599,,494,0
16/04/2018 23:00,83,197,198,165,40,479,,262,0
17/04/2018 00:00,72,171,65,91,11,203,,104,0
17/04/2018 01:00,45,88,39,21,9,111,,27,0
17/04/2018 02:00,64,157,37,14,5,107,,45,0
17/04/2018 03:00,36,68,16,15,6,92,,25,0
17/04/2018 04:00,6,20,46,4,5,72,,12,0
17/04/2018 05:00,13,41,106,15,23,96,,22,0
17/04/2018 06:00,54,119,318,84,33,322,,95,0
17/04/2018 07:00,119,542,797,182,81,744,,387,31
17/04/2018 08:00,345,1297,1880,568,192,1656,,857,12
17/04/2018 09:00,297,1028,2027,593,223,1588,,725,46
17/04/2018 10:00,290,988,2884,713,277,1918,,578,6
17/04/2018 11:00,357,989,3308,904,348,1769,,679,14
17/04/2018 12:00,677,1473,4447,628,417,2271,,980,11
17/04/2018 13:00,801,1497,5198,216,765,2402,,1097,0
17/04/2018 14:00,481,873,4458,1242,560,2081,,960,5
17/04/2018 15:00,452,807,4259,1084,481,2160,,1044,0
17/04/2018 16:00,506,1000,4459,1412,392,2440,,1046,5
17/04/2018 17:00,607,1121,5208,1456,453,2730,,1098,0
17/04/2018 18:00,541,997,4056,1428,444,2522,,654,0
17/04/2018 19:00,419,638,2192,1005,142,1858,,563,0
17/04/2018 20:00,339,260,1308,304,76,1463,,635,0
17/04/2018 21:00,250,253,756,502,71,1042,,621,0
17/04/2018 22:00,186,228,421,337,65,929,,486,0
17/04/2018 23:00,83,201,175,328,30,541,,227,0
18/04/2018 00:00,66,129,100,116,26,280,,221,0
18/04/2018 01:00,37,136,59,38,8,171,,110,0
18/04/2018 02:00,14,62,49,44,5,115,,19,0
18/04/2018 03:00,26,71,26,4,3,71,,11,0
18/04/2018 04:00,32,39,49,12,9,64,,12,0
18/04/2018 05:00,26,32,107,22,13,76,,14,0
18/04/2018 06:00,83,176,339,87,31,351,,119,0
18/04/2018 07:00,104,567,773,190,93,806,,398,28
18/04/2018 08:00,359,1341,2012,543,240,1720,,959,57
18/04/2018 09:00,304,1059,2476,656,298,1799,,851,8
18/04/2018 10:00,304,997,3047,715,265,1537,,805,24
18/04/2018 11:00,364,847,4466,973,257,2098,,896,23
18/04/2018 12:00,644,1253,5718,1280,454,2500,,903,46
18/04/2018 13:00,821,1741,5888,1470,756,2976,,1385,20
18/04/2018 14:00,490,1173,4789,1448,581,2675,,865,26
18/04/2018 15:00,442,1072,4422,1474,522,2668,,917,23
18/04/2018 16:00,519,1058,4841,1513,520,3012,,1134,5
18/04/2018 17:00,628,1237,5199,1664,701,2594,,1400,0
18/04/2018 18:00,595,1167,4334,1470,530,3003,,651,0
18/04/2018 19:00,471,700,2478,1146,168,1822,,447,0
18/04/2018 20:00,319,277,1401,749,142,1650,,526,0
18/04/2018 21:00,268,258,926,551,94,1261,,419,0
18/04/2018 22:00,267,236,506,424,47,1054,,419,0
18/04/2018 23:00,118,269,302,366,46,706,,254,0
19/04/2018 00:00,78,178,124,100,27,337,,108,0
19/04/2018 01:00,32,94,60,47,5,219,,45,0
19/04/2018 02:00,20,87,49,23,4,162,,35,0
19/04/2018 03:00,11,73,70,10,5,109,,12,0
19/04/2018 04:00,8,50,64,15,5,69,,14,0
19/04/2018 05:00,14,44,93,17,16,85,,26,0
19/04/2018 06:00,67,165,351,62,28,328,,111,0
19/04/2018 07:00,122,579,785,187,62,790,,445,44
19/04/2018 08:00,373,1315,2092,567,143,1717,,888,80
19/04/2018 09:00,320,1170,2519,630,115,1896,,879,5
19/04/2018 10:00,321,1141,3137,729,270,1495,,517,12
19/04/2018 11:00,350,1188,3936,1030,497,2188,,679,7
19/04/2018 12:00,668,1737,4778,1428,641,2358,,844,5
19/04/2018 13:00,839,2078,5610,1697,902,2420,,1101,9
19/04/2018 14:00,563,1405,4733,1523,790,2436,,1023,12
19/04/2018 15:00,469,1305,4551,1502,749,2758,,1031,40
19/04/2018 16:00,509,1244,4997,1533,639,2954,,1311,8
19/04/2018 17:00,547,1478,5762,1929,623,3644,,1462,0
19/04/2018 18:00,600,1419,4969,2037,636,3205,,873,0
19/04/2018 19:00,281,955,3491,1538,316,2321,,688,0
19/04/2018 20:00,35,666,2840,1093,147,1939,,582,0
19/04/2018 21:00,15,339,1121,794,107,1513,,597,0
19/04/2018 22:00,38,315,572,496,60,1172,,463,0
19/04/2018 23:00,30,300,273,477,44,809,,454,0
20/04/2018 00:00,90,181,133,175,19,401,,249,0
20/04/2018 01:00,43,130,72,78,13,205,,355,0
20/04/2018 02:00,3,144,55,35,11,229,,59,0
20/04/2018 03:00,1,105,41,55,8,192,,63,0
20/04/2018 04:00,3,51,38,26,6,80,,604,0
20/04/2018 05:00,0,45,112,31,15,97,,38,0
20/04/2018 06:00,8,209,302,83,32,361,,105,0
20/04/2018 07:00,8,656,787,201,68,724,,521,31
20/04/2018 08:00,50,1439,1991,677,204,1693,,931,10
20/04/2018 09:00,33,1296,2812,833,265,1954,,1119,9
20/04/2018 10:00,2,1482,3458,973,369,1993,,1053,9
20/04/2018 11:00,38,1480,4243,1257,498,2386,,1182,4
20/04/2018 12:00,647,2079,4893,1476,555,2415,,1076,6
20/04/2018 13:00,323,2287,5405,1798,873,516,,1578,0
20/04/2018 14:00,7,1623,4969,1929,786,2695,,1168,0
20/04/2018 15:00,118,1293,5097,1618,579,2753,,1148,0
20/04/2018 16:00,607,1549,5019,1798,599,2948,,1329,0
20/04/2018 17:00,626,1646,5330,0,806,3335,,1433,0
20/04/2018 18:00,585,1432,4619,0,601,2849,,987,0
20/04/2018 19:00,483,893,2966,0,301,2134,,727,0
20/04/2018 20:00,465,402,1726,0,161,1911,,751,0
20/04/2018 21:00,357,428,953,3,72,1441,,700,0
20/04/2018 22:00,226,445,551,3,63,1153,,595,0
20/04/2018 23:00,312,394,397,373,53,1067,,534,0
21/04/2018 00:00,138,336,233,575,24,685,,541,0
21/04/2018 01:00,126,361,171,459,15,575,,190,0
21/04/2018 02:00,66,230,136,400,31,476,,151,0
21/04/2018 03:00,68,216,99,289,11,492,,203,0
21/04/2018 04:00,25,108,58,46,13,150,,105,0
21/04/2018 05:00,26,98,83,38,8,125,,55,0
21/04/2018 06:00,83,131,199,58,29,278,,59,0
21/04/2018 07:00,58,203,341,100,37,436,,174,0
21/04/2018 08:00,103,412,789,317,63,861,,227,0
21/04/2018 09:00,186,661,2184,509,200,1637,,398,0
21/04/2018 10:00,343,1093,3225,988,444,2086,,469,0
21/04/2018 11:00,425,1594,4209,1514,722,2344,,588,0
21/04/2018 12:00,595,1905,5000,1747,756,2376,,772,0
21/04/2018 13:00,664,2071,5515,2205,913,3162,,1087,0
21/04/2018 14:00,757,3016,5716,2254,1087,3155,,1080,0
21/04/2018 15:00,713,3225,5920,2324,1111,3161,,1290,0
21/04/2018 16:00,580,2764,6166,711,904,3235,,1351,0
21/04/2018 17:00,518,1715,5240,1241,698,2896,,1193,0
21/04/2018 18:00,496,1325,4016,1707,599,2660,,862,0
21/04/2018 19:00,562,893,2338,561,249,2356,,765,0
21/04/2018 20:00,383,500,1650,7,138,1819,,783,0
21/04/2018 21:00,311,307,895,393,92,1330,,637,0
21/04/2018 22:00,266,334,525,587,44,1265,,883,0
21/04/2018 23:00,220,458,354,732,40,1159,,782,0
22/04/2018 00:00,158,190,230,492,45,783,,461,0
22/04/2018 01:00,183,129,160,351,21,649,,381,0
22/04/2018 02:00,118,101,125,343,21,577,,165,0
22/04/2018 03:00,162,81,97,281,17,629,,200,0
22/04/2018 04:00,103,61,62,53,13,157,,103,0
22/04/2018 05:00,31,40,33,21,5,88,,19,0
22/04/2018 06:00,29,76,81,34,8,133,,41,0
22/04/2018 07:00,35,87,88,52,10,148,,34,0
22/04/2018 08:00,41,125,231,76,16,266,,110,0
22/04/2018 09:00,105,156,618,174,41,612,,241,0
22/04/2018 10:00,209,429,1664,481,80,1118,,334,0
22/04/2018 11:00,307,844,2645,806,283,1710,,475,0
22/04/2018 12:00,419,1235,3621,1016,517,1852,,589,0
22/04/2018 13:00,528,1217,4528,1631,503,2159,,654,0
22/04/2018 14:00,530,1335,4703,2087,687,2365,,716,0
22/04/2018 15:00,574,1375,4809,2063,683,2624,,690,0
22/04/2018 16:00,452,1291,4356,1932,525,2476,,703,0
22/04/2018 17:00,457,1125,4229,1949,516,1488,,676,0
22/04/2018 18:00,438,674,3132,1120,316,1754,,420,0
22/04/2018 19:00,371,121,1725,20,131,1564,,579,0
22/04/2018 20:00,290,138,924,551,61,1154,,434,0
22/04/2018 21:00,210,108,491,500,61,923,,266,0
22/04/2018 22:00,148,184,339,546,46,751,,285,0
22/04/2018 23:00,88,122,187,400,25,479,,243,0
23/04/2018 00:00,46,90,108,149,10,279,,79,0
23/04/2018 01:00,22,75,45,43,11,140,,166,0
23/04/2018 02:00,9,45,28,32,3,115,,39,0
23/04/2018 03:00,11,53,35,25,3,85,,70,0
23/04/2018 04:00,7,76,52,9,7,100,,135,0
23/04/2018 05:00,23,42,72,16,11,110,,24,0
23/04/2018 06:00,61,215,322,107,32,337,,118,0
23/04/2018 07:00,112,584,781,226,71,646,,531,0
23/04/2018 08:00,366,1267,1890,673,146,1636,,918,1
23/04/2018 09:00,275,1042,2197,505,175,1503,,899,0
23/04/2018 10:00,327,1148,2855,714,193,1778,,873,0
23/04/2018 11:00,403,872,3525,895,278,2123,,1020,0
23/04/2018 12:00,607,1277,4625,1232,466,2595,,927,0
23/04/2018 13:00,682,1414,5437,1444,586,2838,,1161,0
23/04/2018 14:00,500,1004,4243,1368,374,2370,,1022,0
23/04/2018 15:00,442,814,4131,1349,362,2341,,691,0
23/04/2018 16:00,530,864,4189,1391,259,2499,,635,0
23/04/2018 17:00,583,1162,4521,1560,347,2706,,781,0
23/04/2018 18:00,536,881,3605,1374,243,1914,,649,0
23/04/2018 19:00,407,482,2008,953,158,1549,,517,0
23/04/2018 20:00,272,266,1093,638,72,1107,,446,0
23/04/2018 21:00,224,247,604,374,53,870,,459,0
23/04/2018 22:00,205,193,334,296,48,638,,296,0
23/04/2018 23:00,68,147,195,141,39,510,,225,0
24/04/2018 00:00,45,124,72,150,40,228,,253,0
24/04/2018 01:00,17,68,55,24,6,133,,133,0
24/04/2018 02:00,5,60,72,28,8,94,,48,0
24/04/2018 03:00,9,38,31,33,6,118,,28,0
24/04/2018 04:00,4,29,54,7,8,58,,16,0
24/04/2018 05:00,22,49,93,21,12,85,,23,0
24/04/2018 06:00,54,168,315,74,36,309,,178,0
24/04/2018 07:00,113,542,744,213,58,718,,462,0
24/04/2018 08:00,363,1229,1999,583,158,1620,,916,12
24/04/2018 09:00,341,983,2269,662,172,1535,,596,0
24/04/2018 10:00,250,912,2607,721,154,1436,,472,0
24/04/2018 11:00,261,764,2463,686,97,1456,,410,0
24/04/2018 12:00,462,967,3146,916,195,2045,,551,0
24/04/2018 13:00,484,1134,3634,1118,324,2326,,536,0
24/04/2018 14:00,429,930,3538,1087,300,2085,,559,0
24/04/2018 15:00,407,949,3471,1043,273,1381,,618,0
24/04/2018 16:00,474,1029,3920,1265,320,2071,,1044,0
24/04/2018 17:00,531,1340,4673,1467,431,3085,,1242,0
24/04/2018 18:00,534,996,3918,1491,345,2235,,980,0
24/04/2018 19:00,413,556,2090,894,180,1774,,688,0
24/04/2018 20:00,254,298,1104,518,106,1255,,493,0
24/04/2018 21:00,239,202,637,370,56,970,,536,0
24/04/2018 22:00,223,260,431,260,73,830,,458,0
24/04/2018 23:00,150,186,190,254,47,576,,197,0
25/04/2018 00:00,40,96,98,76,23,261,,92,0
25/04/2018 01:00,32,64,63,33,16,133,,31,0
25/04/2018 02:00,12,48,37,13,12,92,,29,0
25/04/2018 03:00,11,60,33,13,7,55,,19,0
25/04/2018 04:00,8,47,49,8,3,64,,15,0
25/04/2018 05:00,17,46,107,17,15,96,,16,0
25/04/2018 06:00,48,203,341,89,29,355,,159,0
25/04/2018 07:00,104,649,848,210,88,720,,403,0
25/04/2018 08:00,363,1436,1860,541,260,1668,,984,0
25/04/2018 09:00,335,1147,2520,614,268,1604,,730,0
25/04/2018 10:00,324,1032,3127,664,332,1708,,633,0
25/04/2018 11:00,362,1141,3780,1098,446,1811,,765,0
25/04/2018 12:00,560,1347,4533,1244,510,2165,,844,0
25/04/2018 13:00,708,1584,5214,1389,701,2731,,958,0
25/04/2018 14:00,479,1093,4356,1287,512,2243,,842,0
25/04/2018 15:00,424,928,4470,1253,495,2297,,715,0
25/04/2018 16:00,557,919,4539,1442,515,2648,,1158,0
25/04/2018 17:00,650,1212,5151,1629,542,2969,,1313,0
25/04/2018 18:00,609,1216,4025,1648,337,2391,,946,0
25/04/2018 19:00,435,727,2368,403,183,1898,,1482,0
25/04/2018 20:00,325,342,1183,682,114,1277,,1247,0
25/04/2018 21:00,277,426,647,422,51,866,,638,0
25/04/2018 22:00,191,289,433,417,57,837,,357,0
25/04/2018 23:00,138,229,248,335,35,576,,303,0
26/04/2018 00:00,51,112,122,187,13,253,,150,0
26/04/2018 01:00,17,85,59,30,11,136,,44,0
26/04/2018 02:00,21,96,62,25,7,123,,35,0
26/04/2018 03:00,38,72,61,21,13,130,,20,0
26/04/2018 04:00,15,40,40,16,7,76,,13,0
26/04/2018 05:00,13,36,88,19,13,84,,16,0
26/04/2018 06:00,55,175,318,74,34,345,,235,0
26/04/2018 07:00,120,606,831,221,82,765,328,564,328
26/04/2018 08:00,338,1364,2073,632,225,1803,1604,1158,1604
26/04/2018 09:00,334,1183,2597,720,124,1922,1540,948,1540
26/04/2018 10:00,319,1181,3053,581,285,1605,1659,900,1659
26/04/2018 11:00,404,1015,3796,988,413,1807,1908,1020,1908
26/04/2018 12:00,595,1353,4804,1188,453,2055,2428,1011,2428
26/04/2018 13:00,728,1652,5399,1396,648,2669,2528,1262,2528
26/04/2018 14:00,473,1185,4310,1225,500,2243,2158,846,2158
26/04/2018 15:00,421,986,4238,782,429,2123,2281,726,2281
26/04/2018 16:00,543,1101,4960,1,451,2738,2343,793,2343
26/04/2018 17:00,593,1542,5398,1,531,2678,2526,1132,2526
26/04/2018 18:00,606,1392,4874,0,426,2959,2392,1028,2392
26/04/2018 19:00,541,931,3185,0,293,2263,2120,842,2120
26/04/2018 20:00,377,656,2133,784,193,1623,2074,754,2074
26/04/2018 21:00,265,335,1116,559,136,1395,1586,682,1586
26/04/2018 22:00,196,369,557,498,100,1098,1426,694,1426
26/04/2018 23:00,151,286,335,501,42,710,1036,464,1036
27/04/2018 00:00,89,179,128,224,22,414,500,386,500
27/04/2018 01:00,57,132,60,68,13,213,338,151,338
27/04/2018 02:00,22,113,40,38,9,171,225,54,225
27/04/2018 03:00,21,126,36,19,4,165,239,104,239
27/04/2018 04:00,7,52,39,8,9,89,128,39,128
27/04/2018 05:00,16,46,103,14,14,97,129,53,129
27/04/2018 06:00,55,200,307,94,40,368,507,218,507
27/04/2018 07:00,90,547,705,202,56,628,991,476,991
27/04/2018 08:00,337,1174,1762,580,154,1415,1440,860,1440
27/04/2018 09:00,261,986,2092,609,186,795,1333,672,1333
27/04/2018 10:00,240,771,2105,578,90,483,1148,490,1148
27/04/2018 11:00,370,836,2739,856,247,714,1616,742,1616
27/04/2018 12:00,529,1099,3238,1154,347,1472,1989,1178,1989
27/04/2018 13:00,684,1464,3905,1421,585,2045,2320,1109,2320
27/04/2018 14:00,535,1098,4252,1352,542,2175,2362,1197,2362
27/04/2018 15:00,549,905,4347,1477,500,2269,2304,1078,2304
27/04/2018 16:00,634,863,5183,1648,617,2548,2605,1139,2605
27/04/2018 17:00,742,1387,6066,1876,772,3374,3383,1435,3383
27/04/2018 18:00,718,1274,5098,1736,740,2800,2463,1012,2463
27/04/2018 19:00,687,617,3204,1367,361,2088,2468,893,2468
27/04/2018 20:00,507,124,1874,1016,148,1856,2193,635,2193
27/04/2018 21:00,390,216,1054,689,82,1428,1850,678,1850
27/04/2018 22:00,339,369,690,707,88,1343,1605,665,1605
27/04/2018 23:00,216,419,457,608,58,1149,1579,589,1579
28/04/2018 00:00,178,303,226,635,36,660,1027,450,1027
28/04/2018 01:00,125,266,134,287,35,535,937,465,937
28/04/2018 02:00,86,206,117,546,13,486,747,201,747
28/04/2018 03:00,64,237,118,200,36,442,809,126,809
28/04/2018 04:00,45,124,67,35,16,191,286,83,286
28/04/2018 05:00,21,76,73,29,18,118,145,34,145
28/04/2018 06:00,38,113,179,55,28,269,424,137,424
28/04/2018 07:00,62,176,335,106,37,412,513,265,513
28/04/2018 08:00,83,286,861,224,78,773,726,527,726
28/04/2018 09:00,202,555,1943,446,188,1436,1274,777,1274
28/04/2018 10:00,305,1007,3149,913,417,1928,1885,616,1885
28/04/2018 11:00,449,1492,4145,1224,596,1894,2293,768,2293
28/04/2018 12:00,643,1725,5292,1780,785,2467,2704,836,2704
28/04/2018 13:00,852,1750,5848,2092,1001,3027,3068,1157,3068
28/04/2018 14:00,762,2004,6404,2562,1092,3233,3185,997,3185
28/04/2018 15:00,680,1662,6965,2714,1108,3165,3212,1128,3212
28/04/2018 16:00,564,1814,7125,2153,931,3302,3375,1161,3375
28/04/2018 17:00,484,1624,6476,2152,660,3272,3153,932,3153
28/04/2018 18:00,530,1129,5288,1702,618,2786,2642,610,2642
28/04/2018 19:00,480,761,3025,1498,314,2268,2395,709,2395
28/04/2018 20:00,391,126,1665,1009,140,1689,1890,547,1890
28/04/2018 21:00,317,138,860,791,55,1350,1724,678,1724
28/04/2018 22:00,245,408,586,662,51,1183,1680,576,1680
28/04/2018 23:00,326,357,384,650,34,1114,1507,580,1507
29/04/2018 00:00,101,327,217,476,16,705,1041,545,1041
29/04/2018 01:00,98,285,189,284,21,535,990,318,990
29/04/2018 02:00,71,186,120,339,33,520,745,177,745
29/04/2018 03:00,62,229,118,338,24,507,1021,174,1021
29/04/2018 04:00,65,149,76,55,14,300,300,76,300
29/04/2018 05:00,22,51,37,19,7,118,148,45,148
29/04/2018 06:00,26,68,112,39,16,166,217,132,217
29/04/2018 07:00,35,88,127,50,20,202,268,407,268
29/04/2018 08:00,65,162,235,109,29,349,411,215,411
29/04/2018 09:00,97,286,784,221,54,836,817,378,817
29/04/2018 10:00,184,495,1659,440,127,1222,1242,438,1242
29/04/2018 11:00,308,940,2779,778,439,1659,1742,559,1742
29/04/2018 12:00,418,1316,3897,1105,577,1906,2239,588,2239
29/04/2018 13:00,511,1330,4675,1411,707,2326,2256,959,2256
29/04/2018 14:00,606,1399,5349,1639,742,2541,2231,904,2231
29/04/2018 15:00,598,1371,5287,1789,864,2642,2386,1019,2386
29/04/2018 16:00,564,1212,5422,1763,843,2431,2628,1098,2628
29/04/2018 17:00,531,1321,4899,1520,895,2362,2655,924,2655
29/04/2018 18:00,482,925,3587,1376,656,2188,2359,666,2359
29/04/2018 19:00,387,423,1946,934,248,1708,2087,631,2087
29/04/2018 20:00,285,193,1081,652,106,1429,1735,505,1735
29/04/2018 21:00,266,256,593,375,68,1052,1335,372,1335
29/04/2018 22:00,195,257,431,391,54,995,1202,342,1202
29/04/2018 23:00,134,214,235,392,50,685,843,355,843
30/04/2018 00:00,63,139,130,154,26,422,432,1181,432
30/04/2018 01:00,33,55,76,73,7,129,185,29,185
30/04/2018 02:00,14,76,50,39,9,137,172,13,172
30/04/2018 03:00,36,51,70,21,7,74,129,23,129
30/04/2018 04:00,30,55,63,10,8,100,127,20,127
30/04/2018 05:00,19,44,80,13,17,100,115,16,115
30/04/2018 06:00,41,176,281,50,41,361,496,168,496
30/04/2018 07:00,125,506,782,218,81,756,957,505,957
30/04/2018 08:00,354,1235,1974,570,224,1745,1535,1023,1535
30/04/2018 09:00,403,938,2513,589,285,1697,1505,840,1505
30/04/2018 10:00,320,984,3207,786,303,1718,1755,889,1755
30/04/2018 11:00,312,1091,3734,1023,407,1683,2136,971,2136
30/04/2018 12:00,684,1537,4732,1279,636,2225,2483,917,2483
30/04/2018 13:00,822,1763,5616,1617,987,3080,2463,1240,2463
30/04/2018 14:00,544,1060,4680,1384,729,2554,2332,1088,2332
30/04/2018 15:00,442,996,4406,1264,557,2186,2188,872,2188
30/04/2018 16:00,641,993,4690,1278,511,1346,2504,1031,2504
30/04/2018 17:00,631,1170,5456,1310,719,2802,2895,1306,2895
30/04/2018 18:00,835,819,4190,1248,649,2349,2289,935,2289
30/04/2018 19:00,0,593,2278,952,253,1959,2120,774,2120
30/04/2018 20:00,0,284,1280,731,110,1411,1586,508,1586
30/04/2018 21:00,154,227,888,431,75,1144,1412,380,1412
30/04/2018 22:00,208,228,447,428,55,913,1072,303,1072
30/04/2018 23:00,111,136,221,262,46,632,716,277,716
01/05/2018 00:00,47,114,95,109,17,275,350,158,350
01/05/2018 01:00,34,72,41,35,7,108,131,62,131
01/05/2018 02:00,13,50,51,17,11,88,99,30,99
01/05/2018 03:00,10,67,37,19,5,123,160,16,160
01/05/2018 04:00,8,23,32,7,7,72,62,19,62
01/05/2018 05:00,14,59,97,11,14,98,117,26,117
01/05/2018 06:00,49,172,305,91,42,374,510,172,510
01/05/2018 07:00,137,586,784,200,77,681,863,521,863
01/05/2018 08:00,337,1298,1822,551,171,1616,1614,941,1614
01/05/2018 09:00,261,1044,2227,655,181,1494,1412,983,1412
01/05/2018 10:00,292,1010,2827,711,204,1539,1343,872,1343
01/05/2018 11:00,373,932,3422,1186,304,1934,1503,655,1503
01/05/2018 12:00,631,1251,4621,1358,493,2498,1920,824,1920
01/05/2018 13:00,762,1355,5537,1575,516,2719,2302,798,2302
01/05/2018 14:00,523,994,4328,1378,323,2205,2003,728,2003
01/05/2018 15:00,487,823,4145,1369,273,1433,2021,680,2021
01/05/2018 16:00,448,993,4475,1397,367,2020,2315,868,2315
01/05/2018 17:00,26,1282,4535,1554,429,2805,2780,1212,2780
01/05/2018 18:00,247,947,3496,1293,416,2457,1779,1067,1779
01/05/2018 19:00,253,536,1926,824,191,1586,1559,698,1559
01/05/2018 20:00,228,269,1073,639,112,1333,1439,725,1439
01/05/2018 21:00,160,204,732,402,85,898,1242,776,1242
01/05/2018 22:00,112,236,410,389,51,685,958,359,958
01/05/2018 23:00,44,178,223,234,18,376,575,445,575
02/05/2018 00:00,39,114,94,101,15,171,254,160,254
02/05/2018 01:00,29,63,52,71,4,114,138,32,138
02/05/2018 02:00,16,35,20,25,6,98,99,32,99
02/05/2018 03:00,8,47,19,17,6,73,81,42,81
02/05/2018 04:00,7,24,41,6,5,72,79,13,79
02/05/2018 05:00,13,38,88,7,11,88,107,28,107
02/05/2018 06:00,49,138,254,219,22,272,509,150,509
02/05/2018 07:00,104,469,709,429,57,619,852,351,852
02/05/2018 08:00,328,1270,2058,1058,192,1487,1476,981,1476
02/05/2018 09:00,312,1145,2640,646,273,1666,1496,1134,1496
02/05/2018 10:00,308,1217,3137,713,287,1400,1631,1121,1631
02/05/2018 11:00,381,1220,3707,1022,397,843,1932,1255,1932
02/05/2018 12:00,614,1501,4834,1281,623,721,2464,991,2464
02/05/2018 13:00,776,1847,4503,1246,871,1192,2699,1009,2699
02/05/2018 14:00,462,1114,4033,975,641,3,2071,747,2071
02/05/2018 15:00,489,953,4323,1317,527,7,2139,1226,2139
02/05/2018 16:00,572,985,4576,1492,490,2328,2214,1006,2214
02/05/2018 17:00,597,1193,5019,1612,473,2852,2940,1089,2940
02/05/2018 18:00,576,994,3953,1505,337,2371,1942,801,1942
02/05/2018 19:00,454,536,2543,1053,183,1756,1830,840,1830
02/05/2018 20:00,340,255,1298,613,128,1172,1734,687,1734
02/05/2018 21:00,261,229,741,393,75,992,1256,478,1256
02/05/2018 22:00,233,260,491,393,62,854,1209,332,1209
02/05/2018 23:00,127,211,277,335,38,488,766,335,766
03/05/2018 00:00,49,129,76,121,14,230,291,315,291
03/05/2018 01:00,39,115,45,62,7,114,173,53,173
03/05/2018 02:00,21,56,37,71,6,107,158,50,158
03/05/2018 03:00,12,51,37,65,4,76,139,70,139
03/05/2018 04:00,10,26,98,17,12,88,114,17,114
03/05/2018 05:00,12,45,90,15,14,93,147,72,147
03/05/2018 06:00,70,191,311,72,40,337,499,235,499
03/05/2018 07:00,138,695,784,209,94,723,967,597,967
03/05/2018 08:00,347,1573,2074,538,185,1532,1703,1054,1703
03/05/2018 09:00,341,1275,2276,619,130,1522,1497,789,1497
03/05/2018 10:00,321,1053,2897,655,222,1009,1388,572,1388
03/05/2018 11:00,325,922,3473,854,220,1874,1449,600,1449
03/05/2018 12:00,605,1255,4647,1191,527,2470,1986,944,1986
03/05/2018 13:00,670,1508,5389,1437,661,2858,2234,1249,2234
03/05/2018 14:00,528,1229,4602,1257,579,2444,1948,909,1948
03/05/2018 15:00,537,1035,4564,1296,417,2342,2010,1113,2010
03/05/2018 16:00,676,950,5216,1429,465,2803,2344,1067,2344
03/05/2018 17:00,607,1242,5871,1764,518,3011,2765,1305,2765
03/05/2018 18:00,578,1245,4810,1581,393,2823,2070,1137,2070
03/05/2018 19:00,509,886,3403,1381,339,2106,2084,852,2084
03/05/2018 20:00,421,529,2224,1043,216,1669,1752,713,1752
