Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
17/10/2017 14:00,513,1413,5085,1576,843,1499,1130,0
17/10/2017 15:00,542,1471,5544,1650,728,1701,821,0
17/10/2017 16:00,587,1686,5416,1673,762,1670,786,0
17/10/2017 17:00,604,1948,5345,1919,794,1891,1115,0
17/10/2017 18:00,566,1512,4206,1492,706,1872,966,0
17/10/2017 19:00,402,894,2223,850,373,1378,704,0
17/10/2017 20:00,330,406,1014,575,206,958,501,0
17/10/2017 21:00,249,171,638,385,130,633,346,0
17/10/2017 22:00,111,190,412,310,80,529,289,0
17/10/2017 23:00,92,202,189,191,48,333,215,0
18/10/2017 00:00,47,110,91,83,24,140,128,0
18/10/2017 01:00,17,95,52,34,18,67,53,0
18/10/2017 02:00,11,89,33,15,6,39,35,0
18/10/2017 03:00,12,141,38,18,4,45,25,0
18/10/2017 04:00,9,43,51,17,15,67,20,0
18/10/2017 05:00,15,59,91,14,16,47,27,0
18/10/2017 06:00,83,308,314,95,57,199,151,0
18/10/2017 07:00,140,948,590,211,96,429,348,0
18/10/2017 08:00,475,2154,1338,566,278,1284,877,0
18/10/2017 09:00,313,1814,1534,144,309,1299,849,0
18/10/2017 10:00,361,1688,2928,0,414,1325,791,0
18/10/2017 11:00,393,1315,3569,5,526,1360,954,0
18/10/2017 12:00,677,1192,4708,0,759,1680,1437,0
18/10/2017 13:00,800,1085,5876,2,930,1596,1217,0
18/10/2017 14:00,530,1520,4784,0,724,1717,1200,0
18/10/2017 15:00,437,1522,4792,50,652,945,927,0
18/10/2017 16:00,562,1673,4806,0,695,1714,1078,0
18/10/2017 17:00,668,2096,4961,0,733,1992,1443,0
18/10/2017 18:00,581,1478,3725,207,631,1780,1260,0
18/10/2017 19:00,410,681,1921,0,348,1303,805,0
18/10/2017 20:00,327,145,946,0,184,934,521,0
18/10/2017 21:00,218,0,664,130,132,792,453,0
18/10/2017 22:00,151,196,452,344,87,705,367,0
18/10/2017 23:00,121,557,300,259,68,717,354,0
19/10/2017 00:00,84,237,139,155,44,349,159,0
19/10/2017 01:00,18,194,60,58,21,164,67,0
19/10/2017 02:00,24,148,61,67,12,172,47,0
19/10/2017 03:00,16,179,35,21,5,169,43,0
19/10/2017 04:00,6,103,56,12,10,75,19,0
19/10/2017 05:00,629,125,95,30,16,79,35,0
19/10/2017 06:00,129,385,270,97,56,303,140,0
19/10/2017 07:00,150,1082,713,205,101,627,407,0
19/10/2017 08:00,389,2273,2195,529,204,1348,911,0
19/10/2017 09:00,277,1713,2176,673,230,1234,922,0
19/10/2017 10:00,304,1491,2899,810,170,1191,1273,0
19/10/2017 11:00,376,1283,3648,895,475,1486,1365,0
19/10/2017 12:00,579,1544,4016,1216,553,1010,1730,0
19/10/2017 13:00,617,1697,4538,1478,673,1517,1570,0
19/10/2017 14:00,408,1407,3821,537,459,1574,1363,0
19/10/2017 15:00,384,1315,3538,1315,472,1614,1233,0
19/10/2017 16:00,475,1314,3580,1331,497,1669,1319,0
19/10/2017 17:00,534,1615,3445,1617,506,1891,1168,0
19/10/2017 18:00,455,961,2623,1439,448,1415,920,0
19/10/2017 19:00,374,572,1488,969,312,608,701,0
19/10/2017 20:00,307,500,872,776,197,733,490,0
19/10/2017 21:00,234,133,430,518,100,631,452,0
19/10/2017 22:00,429,166,255,506,80,531,352,0
19/10/2017 23:00,148,354,134,365,43,409,304,0
20/10/2017 00:00,49,190,83,161,25,163,217,0
20/10/2017 01:00,29,110,47,72,14,126,134,0
20/10/2017 02:00,38,149,42,63,8,123,160,0
20/10/2017 03:00,30,242,46,36,13,87,166,0
20/10/2017 04:00,14,88,50,29,15,68,112,0
20/10/2017 05:00,17,62,88,30,13,57,86,0
20/10/2017 06:00,57,387,311,76,57,215,197,0
20/10/2017 07:00,139,1069,672,219,83,492,440,0
20/10/2017 08:00,384,2356,1980,546,213,1123,997,0
20/10/2017 09:00,412,1784,1891,645,295,803,1484,0
20/10/2017 10:00,344,1835,3004,717,337,2,1472,0
20/10/2017 11:00,407,1487,3843,1234,538,10,1808,0
20/10/2017 12:00,624,1874,4950,1434,701,1363,2007,0
20/10/2017 13:00,779,2274,5800,1716,894,2067,2037,0
20/10/2017 14:00,541,1813,4915,1678,757,1895,1630,0
20/10/2017 15:00,566,1854,5261,1841,655,1977,1496,0
20/10/2017 16:00,603,2020,5069,1826,763,2047,1516,0
20/10/2017 17:00,614,2091,4822,1861,687,2084,1452,0
20/10/2017 18:00,527,1519,3300,1475,532,1529,985,0
20/10/2017 19:00,419,272,1470,1001,263,682,625,0
20/10/2017 20:00,324,210,734,692,121,192,503,0
20/10/2017 21:00,317,316,622,577,0,263,548,0
20/10/2017 22:00,218,328,523,589,1,640,472,0
20/10/2017 23:00,286,407,314,699,0,817,565,0
21/10/2017 00:00,131,504,184,529,0,518,365,0
21/10/2017 01:00,102,375,155,319,0,357,318,0
21/10/2017 02:00,62,320,125,281,0,432,209,0
21/10/2017 03:00,69,297,84,245,1,378,173,0
21/10/2017 04:00,28,176,76,135,32,199,50,0
21/10/2017 05:00,25,107,83,22,14,121,55,0
21/10/2017 06:00,48,149,160,53,29,220,99,0
21/10/2017 07:00,73,284,341,125,52,341,166,0
21/10/2017 08:00,86,452,697,207,73,527,449,0
21/10/2017 09:00,149,650,1267,433,129,786,553,0
21/10/2017 10:00,269,877,1758,673,212,855,443,0
21/10/2017 11:00,248,994,2099,537,185,930,280,0
21/10/2017 12:00,374,1093,2125,0,161,1116,309,0
21/10/2017 13:00,449,1482,3192,0,407,1505,803,0
21/10/2017 14:00,450,1823,3619,0,541,1406,637,0
21/10/2017 15:00,474,1631,4161,0,558,1570,638,0
21/10/2017 16:00,488,1839,4190,0,606,1472,726,0
21/10/2017 17:00,496,1685,3804,283,535,1482,721,0
21/10/2017 18:00,436,1548,2773,1039,475,1617,617,0
21/10/2017 19:00,345,929,1358,796,211,1043,601,0
21/10/2017 20:00,535,782,713,617,140,837,558,0
21/10/2017 21:00,277,608,424,500,75,712,704,0
21/10/2017 22:00,218,557,361,556,84,673,815,0
21/10/2017 23:00,191,408,258,575,63,665,639,0
22/10/2017 00:00,134,357,145,561,38,357,541,0
