Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
20/09/2024 11:00,,,,60,32,28,86,49,37,,,,0,0,0,14,14,0,10,10,0,108,31,77,0,,92,0,92,50,1,49
20/09/2024 12:00,,,,51,34,17,74,39,35,,,,0,0,0,24,24,0,8,8,0,129,55,74,0,,85,0,85,78,2,76
20/09/2024 13:00,,,,36,21,15,56,31,25,,,,0,0,0,38,38,0,23,23,0,152,85,67,0,,112,0,112,105,0,105
20/09/2024 14:00,,,,32,11,21,58,22,36,,,,0,0,0,20,20,0,17,17,0,147,78,69,0,,85,0,85,82,0,82
20/09/2024 15:00,,,,47,18,29,52,16,36,,,,0,0,0,33,33,0,18,18,0,172,103,69,0,,94,0,94,96,2,94
20/09/2024 16:00,,,,55,20,35,80,32,48,,,,0,0,0,38,38,0,28,28,0,232,137,95,0,,105,0,105,129,2,127
20/09/2024 17:00,,,,58,24,34,104,33,71,,,,0,0,0,16,16,0,30,30,0,302,189,113,0,,136,0,136,155,1,154
20/09/2024 18:00,,,,52,13,39,92,32,60,,,,0,0,0,16,16,0,12,12,0,215,125,90,0,,137,0,137,93,1,92
20/09/2024 19:00,,,,29,15,14,63,33,30,,,,0,0,0,21,21,0,16,16,0,159,87,72,0,,138,4,134,107,0,107
20/09/2024 20:00,,,,18,7,11,35,15,20,,,,0,0,0,19,19,0,13,13,0,121,70,51,0,,103,1,102,86,0,86
20/09/2024 21:00,,,,16,5,11,32,10,22,,,,0,0,0,9,9,0,10,10,0,97,69,28,0,,82,0,82,89,3,86
20/09/2024 22:00,,,,11,5,6,27,10,17,,,,0,0,0,10,10,0,5,5,0,79,46,33,0,,63,0,63,57,1,56
20/09/2024 23:00,,,,4,0,4,12,2,10,,,,0,0,0,7,7,0,2,2,0,51,38,13,0,,24,0,24,36,0,36
21/09/2024 00:00,,,,2,1,1,6,2,4,,,,0,0,0,3,3,0,0,0,0,50,30,20,0,,22,1,21,42,1,41
21/09/2024 01:00,,,,1,1,0,1,1,0,,,,0,0,0,2,2,0,1,1,0,24,17,7,0,,0,0,0,5,0,5
21/09/2024 02:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,15,9,6,0,,8,1,7,21,0,21
21/09/2024 03:00,,,,1,1,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,9,8,1,0,,6,0,6,24,0,24
21/09/2024 04:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,0,0,0,11,6,5,0,,6,0,6,11,1,10
21/09/2024 05:00,,,,2,1,1,2,1,1,,,,0,0,0,3,3,0,3,3,0,16,5,11,0,,6,1,5,3,0,3
21/09/2024 06:00,,,,8,5,3,10,7,3,,,,0,0,0,1,1,0,1,1,0,37,13,24,0,,9,0,9,4,0,4
21/09/2024 07:00,,,,25,9,16,32,12,20,,,,0,0,0,5,5,0,8,8,0,48,16,32,0,,25,0,25,16,1,15
21/09/2024 08:00,,,,52,21,31,72,34,38,,,,0,0,0,7,7,0,8,8,0,66,13,53,0,,40,0,40,16,0,16
21/09/2024 09:00,,,,70,29,41,113,42,71,,,,0,0,0,14,14,0,16,16,0,64,20,44,0,,59,0,59,21,0,21
21/09/2024 10:00,,,,95,51,44,132,64,68,,,,0,0,0,14,14,0,12,12,0,86,27,59,0,,77,0,77,40,0,40
21/09/2024 11:00,,,,86,40,46,129,57,72,,,,0,0,0,24,24,0,18,18,0,100,47,53,0,,66,1,65,51,1,50
21/09/2024 12:00,,,,85,44,41,146,69,77,,,,0,0,0,18,18,0,23,23,0,81,35,46,0,,91,0,91,52,3,49
21/09/2024 13:00,,,,63,37,26,107,48,59,,,,0,0,0,20,20,0,14,14,0,112,46,66,0,,92,0,92,75,1,74
21/09/2024 14:00,,,,63,31,32,110,56,54,,,,0,0,0,21,21,0,15,15,0,102,42,60,0,,86,0,86,80,0,80
21/09/2024 15:00,,,,72,50,22,121,63,58,,,,0,0,0,16,16,0,14,14,0,82,36,46,0,,90,0,90,56,0,56
21/09/2024 16:00,,,,51,25,26,95,49,46,,,,0,0,0,13,13,0,17,17,0,121,50,71,0,,75,0,75,75,1,74
21/09/2024 17:00,,,,29,13,16,53,26,27,,,,0,0,0,20,20,0,14,14,0,84,37,47,0,,71,1,70,78,0,78
21/09/2024 18:00,,,,31,18,13,70,38,32,,,,0,0,0,10,10,0,4,4,0,103,55,48,0,,86,0,86,91,0,91
21/09/2024 19:00,,,,27,15,12,50,27,23,,,,0,0,0,12,12,0,3,3,0,101,46,55,0,,100,1,99,70,0,70
21/09/2024 20:00,,,,13,8,5,33,15,18,,,,0,0,0,8,8,0,7,7,0,70,37,33,0,,97,0,97,43,0,43
21/09/2024 21:00,,,,7,1,6,11,6,5,,,,0,0,0,5,5,0,5,5,0,42,23,19,0,,58,0,58,53,0,53
21/09/2024 22:00,,,,8,3,5,13,3,10,,,,0,0,0,4,4,0,3,3,0,37,25,12,0,,45,2,43,33,0,33
21/09/2024 23:00,,,,5,2,3,12,3,9,,,,0,0,0,6,6,0,1,1,0,34,22,12,0,,26,0,26,39,0,39
22/09/2024 00:00,,,,0,0,0,2,2,0,,,,0,0,0,1,1,0,2,2,0,29,21,8,0,,23,0,23,33,0,33
22/09/2024 01:00,,,,2,2,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,14,9,5,0,,2,0,2,7,0,7
22/09/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,2,2,0,2,2,0,13,9,4,0,,6,0,6,18,0,18
22/09/2024 03:00,,,,1,0,1,2,0,2,,,,0,0,0,0,0,0,2,2,0,5,4,1,0,,4,0,4,11,1,10
22/09/2024 04:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,8,4,4,0,,7,1,6,4,0,4
22/09/2024 05:00,,,,3,1,2,3,0,3,,,,0,0,0,0,0,0,1,1,0,6,2,4,0,,4,0,4,7,0,7
22/09/2024 06:00,,,,3,2,1,5,3,2,,,,0,0,0,3,3,0,2,2,0,17,3,14,0,,6,0,6,9,0,9
22/09/2024 07:00,,,,15,6,9,20,5,15,,,,0,0,0,7,7,0,4,4,0,40,14,26,0,,21,0,21,8,0,8
22/09/2024 08:00,,,,70,29,41,88,37,51,,,,0,0,0,16,16,0,11,11,0,45,18,27,0,,25,0,25,16,1,15
22/09/2024 09:00,,,,86,37,49,114,50,64,,,,0,0,0,12,12,0,13,13,0,69,30,39,0,,49,1,48,19,0,19
22/09/2024 10:00,,,,117,58,59,139,62,77,,,,0,0,0,20,20,0,12,12,0,81,33,48,0,,51,0,51,30,0,30
22/09/2024 11:00,,,,96,41,55,127,58,69,,,,0,0,0,20,20,0,15,15,0,81,23,58,0,,64,4,60,40,2,38
22/09/2024 12:00,,,,93,54,39,160,80,80,,,,0,0,0,16,16,0,16,16,0,77,20,57,0,,62,0,62,60,0,60
22/09/2024 13:00,,,,81,38,43,112,53,59,,,,0,0,0,23,23,0,14,14,0,74,39,35,0,,92,0,92,51,0,51
22/09/2024 14:00,,,,49,26,23,100,44,56,,,,0,0,0,9,9,0,13,13,0,89,35,54,0,,89,0,89,71,2,69
22/09/2024 15:00,,,,54,26,28,96,42,54,,,,0,0,0,19,19,0,15,15,0,102,47,55,0,,87,0,87,57,1,56
22/09/2024 16:00,,,,30,16,14,89,47,42,,,,0,0,0,6,6,0,10,10,0,95,41,54,0,,85,0,85,69,2,67
22/09/2024 17:00,,,,36,13,23,66,30,36,,,,0,0,0,14,14,0,10,10,0,89,39,50,0,,67,0,67,74,0,74
22/09/2024 18:00,,,,32,17,15,57,27,30,,,,0,0,0,11,11,0,9,9,0,93,44,49,0,,82,0,82,65,0,65
22/09/2024 19:00,,,,11,7,4,33,15,18,,,,0,0,0,15,15,0,9,9,0,91,44,47,0,,92,0,92,75,1,74
22/09/2024 20:00,,,,8,3,5,23,9,14,,,,0,0,0,12,12,0,8,8,0,73,46,27,0,,60,2,58,73,1,72
22/09/2024 21:00,,,,7,4,3,17,6,11,,,,0,0,0,8,8,0,2,2,0,43,22,21,0,,63,0,63,49,1,48
22/09/2024 22:00,,,,4,1,3,10,4,6,,,,0,0,0,1,1,0,0,0,0,43,29,14,0,,34,0,34,28,0,28
22/09/2024 23:00,,,,3,0,3,8,1,7,,,,0,0,0,2,2,0,2,2,0,30,24,6,0,,21,1,20,30,2,28
23/09/2024 00:00,,,,2,1,1,3,1,2,,,,0,0,0,1,1,0,1,1,0,10,8,2,0,,10,0,10,8,0,8
23/09/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,0,0,0,2,0,2
23/09/2024 02:00,,,,1,1,0,2,0,2,,,,0,0,0,0,0,0,1,1,0,3,1,2,0,,2,0,2,2,0,2
23/09/2024 03:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,5,0,5,4,0,4
23/09/2024 04:00,,,,0,0,0,1,1,0,,,,0,0,0,1,1,0,0,0,0,11,7,4,0,,2,0,2,6,0,6
23/09/2024 05:00,,,,8,5,3,10,6,4,,,,0,0,0,5,5,0,3,3,0,32,5,27,0,,8,0,8,4,0,4
23/09/2024 06:00,,,,25,21,4,30,26,4,,,,0,0,0,8,8,0,9,9,0,112,21,91,0,,34,0,34,15,0,15
23/09/2024 07:00,,,,48,43,5,77,63,14,,,,0,0,0,21,21,0,23,23,0,274,56,218,0,,89,0,89,22,1,21
23/09/2024 08:00,,,,95,78,17,145,120,25,,,,0,0,0,58,58,0,85,85,0,609,94,515,0,,268,2,266,58,1,57
23/09/2024 09:00,,,,39,28,11,61,49,12,,,,0,0,0,19,19,0,25,25,0,223,31,192,0,,126,0,126,33,0,33
23/09/2024 10:00,,,,27,12,15,42,17,25,,,,0,0,0,16,16,0,12,12,0,75,16,59,0,,81,0,81,32,1,31
23/09/2024 11:00,,,,54,28,26,67,36,31,,,,0,0,0,9,9,0,9,9,0,75,29,46,0,,56,1,55,32,0,32
23/09/2024 12:00,,,,47,23,24,54,25,29,,,,0,0,0,19,19,0,7,7,0,83,42,41,0,,70,0,70,52,0,52
23/09/2024 13:00,,,,45,23,22,68,27,41,,,,0,0,0,11,11,0,15,15,0,112,54,58,0,,75,0,75,85,0,85
23/09/2024 14:00,,,,39,16,23,54,28,26,,,,0,0,0,19,19,0,15,15,0,121,57,64,0,,90,0,90,70,0,70
23/09/2024 15:00,,,,43,16,27,70,29,41,,,,0,0,0,30,30,0,24,24,0,144,91,53,0,,67,0,67,78,1,77
23/09/2024 16:00,,,,64,26,38,94,31,63,,,,0,0,0,38,38,0,34,34,0,272,188,84,0,,76,0,76,136,0,136
23/09/2024 17:00,,,,93,19,74,165,36,129,,,,0,0,0,38,38,0,39,39,0,463,329,134,0,,92,0,92,211,0,211
23/09/2024 18:00,,,,95,22,73,135,37,98,,,,0,0,0,20,20,0,21,21,0,291,203,88,0,,113,0,113,200,0,200
23/09/2024 19:00,,,,50,21,29,80,30,50,,,,0,0,0,19,19,0,19,19,0,174,108,66,0,,106,0,106,111,1,110
23/09/2024 20:00,,,,16,8,8,34,9,25,,,,0,0,0,20,20,0,7,7,0,128,84,44,0,,70,0,70,78,0,78
23/09/2024 21:00,,,,13,5,8,19,8,11,,,,0,0,0,6,6,0,6,6,0,74,49,25,0,,61,0,61,47,0,47
23/09/2024 22:00,,,,6,3,3,12,3,9,,,,0,0,0,8,8,0,4,4,0,49,31,18,0,,29,1,28,37,0,37
23/09/2024 23:00,,,,1,1,0,4,1,3,,,,0,0,0,3,3,0,0,0,0,36,27,9,0,,12,0,12,33,0,33
24/09/2024 00:00,,,,3,2,1,6,4,2,,,,0,0,0,0,0,0,3,3,0,18,12,6,0,,4,0,4,12,0,12
24/09/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,1,0,1
24/09/2024 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,2,2,0,6,4,2,0,,2,0,2,3,0,3
24/09/2024 03:00,,,,1,1,0,2,0,2,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,0,0,0,1,0,1
24/09/2024 04:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,0,0,0,8,1,7,0,,3,0,3,3,0,3
24/09/2024 05:00,,,,8,6,2,11,7,4,,,,0,0,0,3,3,0,4,4,0,36,11,25,0,,10,0,10,2,0,2
24/09/2024 06:00,,,,39,29,10,41,30,11,,,,0,0,0,11,11,0,11,11,0,112,24,88,0,,45,1,44,17,0,17
24/09/2024 07:00,,,,71,57,14,102,87,15,,,,0,0,0,22,22,0,25,25,0,339,52,287,0,,99,0,99,36,0,36
24/09/2024 08:00,,,,128,99,29,197,162,35,,,,0,0,0,63,63,0,125,125,0,743,102,641,0,,314,0,314,52,0,52
24/09/2024 09:00,,,,54,36,18,90,58,32,,,,0,0,0,24,24,0,24,24,0,281,41,240,0,,204,0,204,50,0,50
24/09/2024 10:00,,,,57,27,30,67,31,36,,,,0,0,0,9,9,0,7,7,0,111,35,76,0,,67,0,67,32,0,32
24/09/2024 11:00,,,,62,28,34,74,41,33,,,,0,0,0,11,11,0,13,13,0,97,35,62,0,,70,0,70,36,0,36
24/09/2024 12:00,,,,46,27,19,67,35,32,,,,0,0,0,9,9,0,12,12,0,107,43,64,0,,89,0,89,61,0,61
24/09/2024 13:00,,,,45,17,28,58,22,36,,,,0,0,0,17,17,0,14,14,0,117,46,71,0,,86,0,86,69,0,69
24/09/2024 14:00,,,,42,23,19,72,32,40,,,,0,0,0,29,29,0,12,12,0,110,70,40,0,,66,0,66,75,0,75
24/09/2024 15:00,,,,49,23,26,74,26,48,,,,0,0,0,60,60,0,35,35,0,147,88,59,0,,76,1,75,102,1,101
24/09/2024 16:00,,,,87,30,57,132,46,86,,,,0,0,0,37,37,0,29,29,0,293,206,87,0,,96,0,96,155,2,153
24/09/2024 17:00,,,,158,52,106,220,54,166,,,,0,0,0,56,56,0,44,44,0,510,378,132,0,,137,0,137,296,1,295
24/09/2024 18:00,,,,127,46,81,190,58,132,,,,0,0,0,30,30,0,19,19,0,398,281,117,0,,113,1,112,240,1,239
24/09/2024 19:00,,,,82,25,57,115,37,78,,,,0,0,0,22,22,0,10,10,0,224,145,79,0,,107,0,107,141,1,140
24/09/2024 20:00,,,,41,17,24,52,21,31,,,,0,0,0,16,16,0,12,12,0,117,76,41,0,,87,0,87,95,0,95
24/09/2024 21:00,,,,17,7,10,30,9,21,,,,0,0,0,10,10,0,8,8,0,101,60,41,0,,68,2,66,80,0,80
24/09/2024 22:00,,,,13,6,7,23,8,15,,,,0,0,0,9,9,0,2,2,0,75,60,15,0,,40,2,38,51,0,51
24/09/2024 23:00,,,,7,3,4,10,6,4,,,,0,0,0,4,4,0,0,0,0,37,32,5,0,,25,0,25,29,0,29
25/09/2024 00:00,,,,2,1,1,2,0,2,,,,0,0,0,0,0,0,0,0,0,17,12,5,0,,9,0,9,15,1,14
25/09/2024 01:00,,,,5,2,3,2,1,1,,,,0,0,0,0,0,0,0,0,0,5,5,0,0,,1,0,1,1,0,1
25/09/2024 02:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,9,7,2,0,,1,0,1,11,0,11
25/09/2024 03:00,,,,1,1,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,3,2,1,0,,2,0,2,6,0,6
25/09/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,1,1,0,11,6,5,0,,4,0,4,2,0,2
25/09/2024 05:00,,,,7,3,4,12,4,8,,,,0,0,0,3,3,0,5,5,0,30,8,22,0,,16,0,16,4,0,4
25/09/2024 06:00,,,,33,28,5,47,41,6,,,,0,0,0,9,9,0,12,12,0,121,22,99,0,,39,0,39,10,0,10
25/09/2024 07:00,,,,76,57,19,101,79,22,,,,0,0,0,21,21,0,23,23,0,319,53,266,0,,116,0,116,42,1,41
25/09/2024 08:00,,,,108,82,26,156,126,30,,,,0,0,0,49,49,0,119,119,0,750,93,657,0,,276,0,276,57,1,56
25/09/2024 09:00,,,,63,35,28,77,44,33,,,,0,0,0,19,19,0,25,25,0,280,42,238,0,,182,0,182,53,0,53
25/09/2024 10:00,,,,36,21,15,46,24,22,,,,0,0,0,12,12,0,11,11,0,79,14,65,0,,74,0,74,32,0,32
25/09/2024 11:00,,,,46,28,18,58,33,25,,,,0,0,0,17,17,0,10,10,0,84,33,51,0,,59,0,59,27,0,27
25/09/2024 12:00,,,,25,12,13,46,23,23,,,,0,0,0,12,12,0,10,10,0,95,40,55,0,,74,0,74,46,0,46
25/09/2024 13:00,,,,23,10,13,32,13,19,,,,0,0,0,31,31,0,13,13,0,110,64,46,0,,44,0,44,76,0,76
25/09/2024 14:00,,,,8,5,3,15,7,8,,,,0,0,0,11,11,0,13,13,0,96,52,44,0,,45,0,45,58,1,57
25/09/2024 15:00,,,,12,4,8,17,4,13,,,,0,0,0,47,47,0,19,19,0,128,85,43,0,,30,0,30,63,0,63
25/09/2024 16:00,,,,23,6,17,43,10,33,,,,0,0,0,23,23,0,29,29,0,239,178,61,0,,47,1,46,80,0,80
25/09/2024 17:00,,,,39,3,36,88,14,74,,,,0,0,0,20,20,0,20,20,0,373,291,82,0,,70,0,70,155,1,154
25/09/2024 18:00,,,,45,6,39,87,13,74,,,,0,0,0,19,19,0,6,6,0,310,241,69,0,,87,2,85,162,1,161
25/09/2024 19:00,,,,27,3,24,46,9,37,,,,0,0,0,15,15,0,6,6,0,153,107,46,0,,67,0,67,93,1,92
25/09/2024 20:00,,,,15,7,8,31,10,21,,,,0,0,0,7,7,0,6,6,0,114,64,50,0,,55,1,54,66,1,65
25/09/2024 21:00,,,,15,4,11,14,6,8,,,,0,0,0,2,2,0,1,1,0,69,46,23,0,,57,0,57,74,0,74
25/09/2024 22:00,,,,6,3,3,6,1,5,,,,0,0,0,7,7,0,1,1,0,63,41,22,0,,48,0,48,36,0,36
25/09/2024 23:00,,,,2,1,1,7,1,6,,,,0,0,0,4,4,0,1,1,0,39,26,13,0,,19,0,19,31,0,31
26/09/2024 00:00,,,,4,2,2,6,2,4,,,,0,0,0,1,1,0,0,0,0,13,10,3,0,,8,0,8,8,0,8
26/09/2024 01:00,,,,1,1,0,2,2,0,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,0,0,0,0,0,0
26/09/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,8,4,4,0,,2,0,2,3,0,3
26/09/2024 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,2,1,1,0,,3,0,3,7,0,7
26/09/2024 04:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,1,1,0,9,1,8,0,,3,0,3,2,0,2
26/09/2024 05:00,,,,3,1,2,5,2,3,,,,0,0,0,2,2,0,5,5,0,29,7,22,0,,9,0,9,4,0,4
26/09/2024 06:00,,,,13,10,3,23,17,6,,,,0,0,0,6,6,0,13,13,0,89,18,71,0,,38,0,38,10,0,10
26/09/2024 07:00,,,,38,32,6,54,43,11,,,,0,0,0,15,15,0,17,17,0,246,35,211,0,,69,0,69,25,0,25
26/09/2024 08:00,,,,48,40,8,96,82,14,,,,0,0,0,46,46,0,64,64,0,545,66,479,0,,179,0,179,41,0,41
26/09/2024 09:00,,,,23,14,9,29,20,9,,,,0,0,0,15,15,0,15,15,0,222,39,183,0,,147,1,146,31,1,30
26/09/2024 10:00,,,,21,5,16,40,13,27,,,,0,0,0,6,6,0,11,11,0,98,25,73,0,,57,0,57,24,1,23
26/09/2024 11:00,,,,16,10,6,45,27,18,,,,0,0,0,5,5,0,4,4,0,63,26,37,0,,53,0,53,26,1,25
26/09/2024 12:00,,,,15,8,7,34,14,20,,,,0,0,0,10,10,0,3,3,0,82,31,51,0,,52,0,52,61,1,60
26/09/2024 13:00,,,,19,12,7,23,9,14,,,,0,0,0,13,13,0,13,13,0,109,51,58,0,,78,0,78,69,2,67
26/09/2024 14:00,,,,10,4,6,22,9,13,,,,0,0,0,8,8,0,12,12,0,104,59,45,0,,71,1,70,62,4,58
26/09/2024 15:00,,,,9,3,6,17,6,11,,,,0,0,0,34,34,0,13,13,0,124,73,51,0,,58,0,58,57,0,57
26/09/2024 16:00,,,,16,6,10,25,5,20,,,,0,0,0,43,43,0,18,18,0,211,146,65,0,,56,0,56,90,0,90
26/09/2024 17:00,,,,30,4,26,52,8,44,,,,0,0,0,25,25,0,17,17,0,297,202,95,0,,65,0,65,141,0,141
26/09/2024 18:00,,,,28,4,24,47,8,39,,,,0,0,0,18,18,0,6,6,0,262,198,64,0,,64,1,63,142,0,142
26/09/2024 19:00,,,,16,3,13,29,7,22,,,,0,0,0,9,9,0,2,2,0,139,90,49,0,,54,1,53,71,1,70
26/09/2024 20:00,,,,9,3,6,16,5,11,,,,0,0,0,9,9,0,3,3,0,90,54,36,0,,52,0,52,52,0,52
26/09/2024 21:00,,,,3,0,3,7,1,6,,,,0,0,0,6,6,0,1,1,0,72,47,25,0,,50,3,47,51,0,51
26/09/2024 22:00,,,,6,2,4,15,1,14,,,,0,0,0,3,3,0,1,1,0,44,31,13,0,,24,0,24,27,1,26
26/09/2024 23:00,,,,2,0,2,8,1,7,,,,0,0,0,0,0,0,1,1,0,32,26,6,0,,21,0,21,32,0,32
27/09/2024 00:00,,,,1,0,1,3,0,3,,,,0,0,0,3,3,0,0,0,0,17,13,4,0,,12,0,12,25,0,25
27/09/2024 01:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,0,0,0,2,0,2
27/09/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,7,2,5,0,,6,0,6,4,0,4
27/09/2024 03:00,,,,1,1,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,3,1,2,0,,4,0,4,1,0,1
27/09/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,8,3,5,0,,3,0,3,3,0,3
27/09/2024 05:00,,,,4,4,0,8,5,3,,,,0,0,0,1,1,0,6,6,0,21,3,18,0,,9,0,9,3,0,3
27/09/2024 06:00,,,,16,12,4,22,18,4,,,,0,0,0,7,7,0,7,7,0,93,12,81,0,,33,1,32,11,0,11
27/09/2024 07:00,,,,39,27,12,46,30,16,,,,0,0,0,19,19,0,18,18,0,201,43,158,0,,76,0,76,32,0,32
27/09/2024 08:00,,,,55,40,15,97,71,26,,,,0,0,0,36,36,0,65,65,0,357,64,293,0,,125,0,125,42,0,42
27/09/2024 09:00,,,,40,20,20,57,33,24,,,,0,0,0,17,17,0,17,17,0,198,41,157,0,,126,2,124,39,0,39
27/09/2024 10:00,,,,39,18,21,60,31,29,,,,0,0,0,11,11,0,12,12,0,89,26,63,0,,63,0,63,26,0,26
27/09/2024 11:00,,,,34,17,17,65,30,35,,,,0,0,0,17,17,0,8,8,0,91,24,67,0,,81,0,81,42,0,42
27/09/2024 12:00,,,,47,24,23,67,32,35,,,,0,0,0,21,21,0,19,19,0,122,51,71,0,,71,0,71,69,1,68
27/09/2024 13:00,,,,44,21,23,63,29,34,,,,0,0,0,43,43,0,18,18,0,126,76,50,0,,88,1,87,76,1,75
27/09/2024 14:00,,,,29,14,15,54,23,31,,,,0,0,0,27,27,0,16,16,0,145,76,69,0,,76,0,76,83,0,83
27/09/2024 15:00,,,,35,12,23,56,18,38,,,,0,0,0,21,21,0,19,19,0,162,90,72,0,,62,0,62,63,0,63
27/09/2024 16:00,,,,38,14,24,60,18,42,,,,0,0,0,19,19,0,28,28,0,230,139,91,0,,85,1,84,116,0,116
27/09/2024 17:00,,,,69,26,43,112,37,75,,,,0,0,0,24,24,0,30,30,0,271,167,104,0,,108,0,108,136,0,136
27/09/2024 18:00,,,,56,22,34,80,27,53,,,,0,0,0,19,19,0,10,10,0,211,138,73,0,,101,1,100,136,1,135
27/09/2024 19:00,,,,30,13,17,48,20,28,,,,0,0,0,16,16,0,17,17,0,166,95,71,0,,87,0,87,91,1,90
27/09/2024 20:00,,,,19,11,8,29,15,14,,,,0,0,0,13,13,0,4,4,0,120,76,44,0,,87,0,87,81,0,81
27/09/2024 21:00,,,,7,3,4,19,7,12,,,,0,0,0,9,9,0,3,3,0,85,46,39,0,,68,0,68,70,3,67
27/09/2024 22:00,,,,9,2,7,17,4,13,,,,0,0,0,5,5,0,3,3,0,59,35,24,0,,52,0,52,49,0,49
27/09/2024 23:00,,,,4,1,3,13,4,9,,,,0,0,0,5,5,0,3,3,0,52,34,18,0,,31,1,30,42,0,42
28/09/2024 00:00,,,,4,3,1,8,4,4,,,,0,0,0,1,1,0,1,1,0,40,24,16,0,,22,0,22,27,0,27
28/09/2024 01:00,,,,1,1,0,1,1,0,,,,0,0,0,3,3,0,0,0,0,20,16,4,0,,1,0,1,4,0,4
28/09/2024 02:00,,,,0,0,0,2,0,2,,,,0,0,0,0,0,0,0,0,0,17,14,3,0,,10,0,10,17,0,17
28/09/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,9,8,1,0,,3,0,3,14,0,14
28/09/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,6,4,2,0,,6,0,6,6,0,6
28/09/2024 05:00,,,,3,1,2,4,1,3,,,,0,0,0,0,0,0,1,1,0,11,5,6,0,,5,0,5,1,0,1
28/09/2024 06:00,,,,6,4,2,11,7,4,,,,0,0,0,1,1,0,4,4,0,35,10,25,0,,10,0,10,5,0,5
28/09/2024 07:00,,,,25,12,13,34,12,22,,,,0,0,0,7,7,0,6,6,0,43,12,31,0,,17,0,17,11,0,11
28/09/2024 08:00,,,,58,25,33,64,31,33,,,,0,0,0,5,5,0,10,10,0,70,19,51,0,,42,0,42,12,0,12
28/09/2024 09:00,,,,90,43,47,132,57,75,,,,0,0,0,22,22,0,14,14,0,76,25,51,0,,66,0,66,24,0,24
28/09/2024 10:00,,,,95,48,47,135,66,69,,,,0,0,0,13,13,0,17,17,0,78,30,48,0,,60,1,59,27,0,27
28/09/2024 11:00,,,,128,63,65,190,80,110,,,,0,0,0,15,15,0,21,21,0,99,30,69,0,,71,0,71,33,0,33
28/09/2024 12:00,,,,129,63,66,172,77,95,,,,0,0,0,20,20,0,23,23,0,99,34,65,0,,77,0,77,60,0,60
